teacher_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,email,phone,hire_date,subjects,salary_band,is_active,created_at,updated_at
TCH-461-00016,461-SCH-005,461,241295-5830,241295-XXXX,Freja,Thomsen,F,1995-12-24,freja.thomsen@skole.dk,+45 72 90 64 95,2026-03-09,"Musik,Billedkunst,Matematik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00017,461-SCH-002,461,170486-2721,170486-XXXX,Christian,Madsen,M,1986-04-17,christian.madsen@skole.dk,+45 85 64 88 33,2026-03-09,"Billedkunst,Dansk,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00018,461-SCH-005,461,230874-3941,230874-XXXX,William,Christensen,M,1974-08-23,william.christensen@skole.dk,+45 79 11 41 30,2026-03-09,"Kemi,Geografi,Fysik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00019,461-SCH-002,461,301178-9369,301178-XXXX,Frederik,Jensen,M,1978-11-30,frederik.jensen@skole.dk,+45 89 92 24 80,2026-03-09,"Geografi,Fysik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00020,461-SCH-006,461,030599-2661,030599-XXXX,Emil,Kristensen,M,1999-05-03,emil.kristensen@skole.dk,+45 76 29 52 42,2026-03-09,Musik,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00021,461-SCH-003,461,221270-2958,221270-XXXX,Emma,Hansen,F,1970-12-22,emma.hansen@skole.dk,+45 65 71 30 17,2026-03-09,Musik,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00022,461-SCH-004,461,040896-4522,040896-XXXX,Emma,Hansen,F,1996-08-04,emma.hansen@skole.dk,+45 22 14 86 35,2026-03-09,"Geografi,Idræt,Historie",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00023,461-SCH-005,461,020288-3079,020288-XXXX,Rasmus,Andersen,M,1988-02-02,rasmus.andersen@skole.dk,+45 45 96 83 77,2026-03-09,"Kemi,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00024,461-SCH-006,461,060772-6779,060772-XXXX,Rasmus,Larsen,M,1972-07-06,rasmus.larsen@skole.dk,+45 78 49 16 76,2026-03-09,"Engelsk,Matematik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00025,461-SCH-003,461,030395-4346,030395-XXXX,Sofie,Christensen,F,1995-03-03,sofie.christensen@skole.dk,+45 47 80 51 53,2026-03-09,"Dansk,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00026,461-SCH-004,461,170772-2796,170772-XXXX,Mathilde,Thomsen,F,1972-07-17,mathilde.thomsen@skole.dk,+45 90 51 49 48,2026-03-09,"Engelsk,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00027,461-SCH-007,461,301081-7254,301081-XXXX,Victoria,Sørensen,F,1981-10-30,victoria.sørensen@skole.dk,+45 58 19 44 86,2026-03-09,"Geografi,Kemi,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00028,461-SCH-006,461,140671-6438,140671-XXXX,Karla,Madsen,F,1971-06-14,karla.madsen@skole.dk,+45 63 34 42 39,2026-03-09,Dansk,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00029,461-SCH-007,461,190693-3033,190693-XXXX,William,Larsen,M,1993-06-19,william.larsen@skole.dk,+45 44 50 10 98,2026-03-09,Idræt,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00030,461-SCH-006,461,211285-2134,211285-XXXX,Alma,Christensen,F,1985-12-21,alma.christensen@skole.dk,+45 32 78 83 69,2026-03-09,"Engelsk,Biologi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00031,461-SCH-002,461,151082-1167,151082-XXXX,Lucas,Thomsen,M,1982-10-15,lucas.thomsen@skole.dk,+45 49 44 65 98,2026-03-09,Historie,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00032,461-SCH-003,461,290873-5892,290873-XXXX,Clara,Rasmussen,F,1973-08-29,clara.rasmussen@skole.dk,+45 48 67 37 36,2026-03-09,"Fysik,Dansk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00033,461-SCH-006,461,230592-4896,230592-XXXX,Emma,Petersen,F,1992-05-23,emma.petersen@skole.dk,+45 58 65 70 62,2026-03-09,"Idræt,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00034,461-SCH-003,461,150172-3924,150172-XXXX,Ella,Sørensen,F,1972-01-15,ella.sørensen@skole.dk,+45 89 98 77 32,2026-03-09,"Historie,Geografi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00035,461-SCH-005,461,011189-3623,011189-XXXX,Alfred,Hansen,M,1989-11-01,alfred.hansen@skole.dk,+45 59 59 93 30,2026-03-09,"Dansk,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00036,461-SCH-005,461,200888-6968,200888-XXXX,Mathilde,Jørgensen,F,1988-08-20,mathilde.jørgensen@skole.dk,+45 46 30 83 25,2026-03-09,"Historie,Fysik,Geografi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00037,461-SCH-001,461,100793-1576,100793-XXXX,Sofie,Rasmussen,F,1993-07-10,sofie.rasmussen@skole.dk,+45 96 43 41 51,2026-03-09,"Historie,Billedkunst",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00038,461-SCH-004,461,030885-9952,030885-XXXX,Isabella,Jørgensen,F,1985-08-03,isabella.jørgensen@skole.dk,+45 25 44 10 44,2026-03-09,Engelsk,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00039,461-SCH-002,461,210774-6011,210774-XXXX,Oliver,Christensen,M,1974-07-21,oliver.christensen@skole.dk,+45 28 75 74 11,2026-03-09,"Idræt,Matematik,Dansk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00040,461-SCH-002,461,230193-4753,230193-XXXX,Oscar,Christensen,M,1993-01-23,oscar.christensen@skole.dk,+45 93 83 49 37,2026-03-09,Engelsk,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00041,461-SCH-006,461,210473-6346,210473-XXXX,Laura,Sørensen,F,1973-04-21,laura.sørensen@skole.dk,+45 84 49 64 94,2026-03-09,"Idræt,Biologi,Engelsk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00042,461-SCH-001,461,100390-7239,100390-XXXX,Emil,Pedersen,M,1990-03-10,emil.pedersen@skole.dk,+45 90 50 41 96,2026-03-09,Billedkunst,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00043,461-SCH-007,461,130976-2154,130976-XXXX,Anna,Petersen,F,1976-09-13,anna.petersen@skole.dk,+45 35 90 23 87,2026-03-09,"Geografi,Biologi,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00044,461-SCH-001,461,070699-2338,070699-XXXX,Alma,Olsen,F,1999-06-07,alma.olsen@skole.dk,+45 57 58 64 60,2026-03-09,Kemi,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00045,461-SCH-003,461,170391-5292,170391-XXXX,Mathilde,Andersen,F,1991-03-17,mathilde.andersen@skole.dk,+45 49 14 80 82,2026-03-09,"Musik,Fysik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00046,461-SCH-003,461,020888-6718,020888-XXXX,Ida,Kristensen,F,1988-08-02,ida.kristensen@skole.dk,+45 25 21 46 28,2026-03-09,"Dansk,Matematik,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00047,461-SCH-007,461,150296-4713,150296-XXXX,William,Jensen,M,1996-02-15,william.jensen@skole.dk,+45 34 43 90 22,2026-03-09,"Matematik,Idræt,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00048,461-SCH-003,461,130794-1999,130794-XXXX,Frederik,Petersen,M,1994-07-13,frederik.petersen@skole.dk,+45 69 93 92 57,2026-03-09,"Biologi,Historie,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00049,461-SCH-006,461,240794-5208,240794-XXXX,Sofia,Sørensen,F,1994-07-24,sofia.sørensen@skole.dk,+45 93 11 98 27,2026-03-09,"Historie,Geografi,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00050,461-SCH-002,461,010792-6131,010792-XXXX,Victor,Rasmussen,M,1992-07-01,victor.rasmussen@skole.dk,+45 79 86 26 12,2026-03-09,"Billedkunst,Matematik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00051,461-SCH-003,461,010286-6913,010286-XXXX,Mikkel,Jørgensen,M,1986-02-01,mikkel.jørgensen@skole.dk,+45 94 66 70 20,2026-03-09,Idræt,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00052,461-SCH-001,461,280999-5396,280999-XXXX,Laura,Olsen,F,1999-09-28,laura.olsen@skole.dk,+45 70 44 30 81,2026-03-09,"Idræt,Kemi,Billedkunst",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00053,461-SCH-001,461,081196-9433,081196-XXXX,Emil,Jensen,M,1996-11-08,emil.jensen@skole.dk,+45 55 20 10 47,2026-03-09,"Matematik,Historie,Dansk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00054,461-SCH-005,461,080987-7918,080987-XXXX,Sofie,Nielsen,F,1987-09-08,sofie.nielsen@skole.dk,+45 36 30 38 32,2026-03-09,"Geografi,Historie,Fysik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00055,461-SCH-004,461,260775-9853,260775-XXXX,Christian,Jørgensen,M,1975-07-26,christian.jørgensen@skole.dk,+45 75 48 85 28,2026-03-09,"Billedkunst,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00056,461-SCH-003,461,230886-9101,230886-XXXX,William,Kristensen,M,1986-08-23,william.kristensen@skole.dk,+45 63 80 31 66,2026-03-09,"Idræt,Geografi,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00057,461-SCH-005,461,210271-9167,210271-XXXX,William,Hansen,M,1971-02-21,william.hansen@skole.dk,+45 71 78 66 35,2026-03-09,"Kemi,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00058,461-SCH-001,461,011276-7575,011276-XXXX,Mikkel,Hansen,M,1976-12-01,mikkel.hansen@skole.dk,+45 75 21 28 56,2026-03-09,Matematik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00059,461-SCH-003,461,280980-8395,280980-XXXX,Magnus,Kristensen,M,1980-09-28,magnus.kristensen@skole.dk,+45 44 33 11 11,2026-03-09,"Dansk,Musik,Billedkunst",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00060,461-SCH-007,461,140677-8832,140677-XXXX,Victoria,Jørgensen,F,1977-06-14,victoria.jørgensen@skole.dk,+45 49 80 40 17,2026-03-09,"Kemi,Engelsk,Idræt",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00061,461-SCH-005,461,300197-3005,300197-XXXX,Rasmus,Hansen,M,1997-01-30,rasmus.hansen@skole.dk,+45 97 53 62 12,2026-03-09,"Engelsk,Billedkunst,Geografi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00062,461-SCH-007,461,270776-7775,270776-XXXX,Emil,Jørgensen,M,1976-07-27,emil.jørgensen@skole.dk,+45 33 99 48 56,2026-03-09,"Idræt,Fysik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00063,461-SCH-001,461,260170-5053,260170-XXXX,Lucas,Jensen,M,1970-01-26,lucas.jensen@skole.dk,+45 20 77 29 83,2026-03-09,Billedkunst,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00064,461-SCH-003,461,271090-4434,271090-XXXX,Isabella,Jensen,F,1990-10-27,isabella.jensen@skole.dk,+45 27 94 37 79,2026-03-09,"Biologi,Billedkunst,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00065,461-SCH-006,461,200196-5397,200196-XXXX,Noah,Hansen,M,1996-01-20,noah.hansen@skole.dk,+45 50 44 91 81,2026-03-09,"Geografi,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00066,461-SCH-001,461,211272-3536,211272-XXXX,Ella,Thomsen,F,1972-12-21,ella.thomsen@skole.dk,+45 43 34 22 16,2026-03-09,Billedkunst,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00067,461-SCH-007,461,130478-7365,130478-XXXX,Magnus,Nielsen,M,1978-04-13,magnus.nielsen@skole.dk,+45 72 90 38 25,2026-03-09,"Musik,Geografi,Matematik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00068,461-SCH-006,461,050688-5700,050688-XXXX,Victoria,Rasmussen,F,1988-06-05,victoria.rasmussen@skole.dk,+45 68 32 77 46,2026-03-09,Kemi,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00069,461-SCH-005,461,190876-7133,190876-XXXX,Malthe,Sørensen,M,1976-08-19,malthe.sørensen@skole.dk,+45 87 82 62 77,2026-03-09,"Fysik,Kemi,Geografi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00070,461-SCH-007,461,080581-4598,080581-XXXX,Victoria,Larsen,F,1981-05-08,victoria.larsen@skole.dk,+45 38 15 15 89,2026-03-09,"Engelsk,Musik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00071,461-SCH-005,461,250193-5448,250193-XXXX,Laura,Andersen,F,1993-01-25,laura.andersen@skole.dk,+45 88 59 10 66,2026-03-09,Matematik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00072,461-SCH-004,461,310172-7462,310172-XXXX,Victoria,Rasmussen,F,1972-01-31,victoria.rasmussen@skole.dk,+45 30 75 92 33,2026-03-09,"Dansk,Billedkunst",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00073,461-SCH-006,461,060585-7499,060585-XXXX,Alfred,Andersen,M,1985-05-06,alfred.andersen@skole.dk,+45 87 33 67 77,2026-03-09,"Engelsk,Matematik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00074,461-SCH-006,461,090696-3156,090696-XXXX,Emma,Rasmussen,F,1996-06-09,emma.rasmussen@skole.dk,+45 69 42 30 94,2026-03-09,"Engelsk,Kemi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00075,461-SCH-002,461,160195-5718,160195-XXXX,Clara,Kristensen,F,1995-01-16,clara.kristensen@skole.dk,+45 42 91 13 87,2026-03-09,Billedkunst,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00076,461-SCH-006,461,060889-2673,060889-XXXX,Oliver,Pedersen,M,1989-08-06,oliver.pedersen@skole.dk,+45 77 89 76 84,2026-03-09,"Dansk,Billedkunst,Kemi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00077,461-SCH-006,461,220592-6246,220592-XXXX,Lærke,Sørensen,F,1992-05-22,lærke.sørensen@skole.dk,+45 59 11 84 95,2026-03-09,"Historie,Matematik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00078,461-SCH-006,461,120386-6052,120386-XXXX,Karla,Christensen,F,1986-03-12,karla.christensen@skole.dk,+45 30 58 91 30,2026-03-09,"Idræt,Matematik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00079,461-SCH-007,461,280788-8725,280788-XXXX,Mikkel,Nielsen,M,1988-07-28,mikkel.nielsen@skole.dk,+45 79 80 91 55,2026-03-09,"Biologi,Historie,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00080,461-SCH-003,461,100499-1402,100499-XXXX,Anna,Larsen,F,1999-04-10,anna.larsen@skole.dk,+45 27 13 64 40,2026-03-09,Kemi,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00081,461-SCH-003,461,051284-4528,051284-XXXX,Victoria,Sørensen,F,1984-12-05,victoria.sørensen@skole.dk,+45 30 42 21 72,2026-03-09,"Billedkunst,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00082,461-SCH-003,461,150697-3320,150697-XXXX,Ida,Petersen,F,1997-06-15,ida.petersen@skole.dk,+45 79 56 71 49,2026-03-09,"Fysik,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00083,461-SCH-001,461,030899-4020,030899-XXXX,Sofie,Olsen,F,1999-08-03,sofie.olsen@skole.dk,+45 75 65 51 29,2026-03-09,Musik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00084,461-SCH-004,461,201280-7232,201280-XXXX,Lærke,Andersen,F,1980-12-20,lærke.andersen@skole.dk,+45 56 63 52 77,2026-03-09,Biologi,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00085,461-SCH-006,461,260781-4612,260781-XXXX,Anna,Thomsen,F,1981-07-26,anna.thomsen@skole.dk,+45 55 51 98 41,2026-03-09,Geografi,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00086,461-SCH-004,461,260589-2888,260589-XXXX,Victoria,Petersen,F,1989-05-26,victoria.petersen@skole.dk,+45 61 75 29 73,2026-03-09,Engelsk,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00087,461-SCH-007,461,230791-3234,230791-XXXX,Sofie,Nielsen,F,1991-07-23,sofie.nielsen@skole.dk,+45 25 47 45 86,2026-03-09,Geografi,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00088,461-SCH-004,461,150472-8304,150472-XXXX,Isabella,Jørgensen,F,1972-04-15,isabella.jørgensen@skole.dk,+45 24 23 28 55,2026-03-09,Biologi,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00089,461-SCH-002,461,020598-2784,020598-XXXX,Mathilde,Christensen,F,1998-05-02,mathilde.christensen@skole.dk,+45 40 69 45 80,2026-03-09,"Dansk,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00090,461-SCH-007,461,120698-1594,120698-XXXX,Clara,Hansen,F,1998-06-12,clara.hansen@skole.dk,+45 28 43 62 43,2026-03-09,"Musik,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00091,461-SCH-002,461,080186-5821,080186-XXXX,Frederik,Jørgensen,M,1986-01-08,frederik.jørgensen@skole.dk,+45 78 70 89 56,2026-03-09,"Fysik,Kemi,Billedkunst",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00092,461-SCH-005,461,220274-2180,220274-XXXX,Anna,Christensen,F,1974-02-22,anna.christensen@skole.dk,+45 53 79 41 67,2026-03-09,Engelsk,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00093,461-SCH-003,461,231286-6996,231286-XXXX,Ida,Kristensen,F,1986-12-23,ida.kristensen@skole.dk,+45 95 78 33 38,2026-03-09,"Biologi,Idræt,Geografi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00094,461-SCH-004,461,160186-3624,160186-XXXX,Clara,Pedersen,F,1986-01-16,clara.pedersen@skole.dk,+45 91 78 86 58,2026-03-09,"Dansk,Biologi,Matematik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00095,461-SCH-007,461,300791-6147,300791-XXXX,Lucas,Jensen,M,1991-07-30,lucas.jensen@skole.dk,+45 48 74 21 34,2026-03-09,"Billedkunst,Matematik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00096,461-SCH-001,461,311271-5503,311271-XXXX,Alfred,Jensen,M,1971-12-31,alfred.jensen@skole.dk,+45 55 79 18 31,2026-03-09,"Biologi,Musik,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00097,461-SCH-003,461,130485-7091,130485-XXXX,Malthe,Christensen,M,1985-04-13,malthe.christensen@skole.dk,+45 23 67 39 32,2026-03-09,Fysik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00098,461-SCH-002,461,120899-4376,120899-XXXX,Freja,Jensen,F,1999-08-12,freja.jensen@skole.dk,+45 28 30 40 67,2026-03-09,"Musik,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00099,461-SCH-004,461,100487-3954,100487-XXXX,Ida,Nielsen,F,1987-04-10,ida.nielsen@skole.dk,+45 20 73 87 51,2026-03-09,"Idræt,Matematik,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00100,461-SCH-004,461,130791-1371,130791-XXXX,Mikkel,Madsen,M,1991-07-13,mikkel.madsen@skole.dk,+45 55 96 72 45,2026-03-09,"Historie,Matematik,Biologi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00101,461-SCH-004,461,070674-7254,070674-XXXX,Ida,Madsen,F,1974-06-07,ida.madsen@skole.dk,+45 21 84 10 93,2026-03-09,"Matematik,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00102,461-SCH-001,461,190794-4019,190794-XXXX,Noah,Rasmussen,M,1994-07-19,noah.rasmussen@skole.dk,+45 30 30 25 41,2026-03-09,"Fysik,Kemi,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00103,461-SCH-003,461,220272-7024,220272-XXXX,Isabella,Larsen,F,1972-02-22,isabella.larsen@skole.dk,+45 44 84 28 62,2026-03-09,Billedkunst,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00104,461-SCH-005,461,010598-5270,010598-XXXX,Victoria,Kristensen,F,1998-05-01,victoria.kristensen@skole.dk,+45 38 41 56 10,2026-03-09,Geografi,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00105,461-SCH-003,461,081070-2789,081070-XXXX,Mikkel,Jørgensen,M,1970-10-08,mikkel.jørgensen@skole.dk,+45 93 56 22 93,2026-03-09,Biologi,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00106,461-SCH-007,461,230271-8080,230271-XXXX,Lærke,Olsen,F,1971-02-23,lærke.olsen@skole.dk,+45 98 71 66 16,2026-03-09,"Fysik,Dansk,Historie",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00107,461-SCH-001,461,220278-2033,220278-XXXX,Christian,Nielsen,M,1978-02-22,christian.nielsen@skole.dk,+45 91 70 57 46,2026-03-09,"Historie,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00108,461-SCH-006,461,131189-2878,131189-XXXX,Laura,Jørgensen,F,1989-11-13,laura.jørgensen@skole.dk,+45 73 19 86 76,2026-03-09,"Idræt,Engelsk,Biologi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00109,461-SCH-005,461,040871-3462,040871-XXXX,Laura,Larsen,F,1971-08-04,laura.larsen@skole.dk,+45 65 81 70 78,2026-03-09,"Matematik,Kemi,Idræt",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-461-00110,461-SCH-005,461,080879-2685,080879-XXXX,Sebastian,Thomsen,M,1979-08-08,sebastian.thomsen@skole.dk,+45 28 83 64 73,2026-03-09,"Matematik,Biologi,Kemi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
