student_id,class_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,enrollment_date,guardian_name,guardian_phone,guardian_email,address,postal_code,special_needs,is_active,created_at,updated_at
STU-005261,CLS-00045,751-SCH-003,751,290919-9625,290919-XXXX,Magnus,Pedersen,M,2019-09-29,2026-03-10,Noah Pedersen,+45 41 47 39 97,pedersenfamilie@email.dk,Strandvej 45,6623,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005262,CLS-00140,751-SCH-007,751,030519-5170,030519-XXXX,Mathilde,Sørensen,F,2019-05-03,2026-03-10,Oliver Sørensen,+45 48 97 46 76,sørensenfamilie@email.dk,Møllevej 133,6552,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005263,CLS-00143,751-SCH-002,751,240519-1644,240519-XXXX,Victoria,Rasmussen,F,2019-05-24,2026-03-10,Oliver Rasmussen,+45 35 58 24 16,rasmussenfamilie@email.dk,Nørregade 106,8727,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005264,CLS-00232,751-SCH-001,751,030519-2391,030519-XXXX,Noah,Andersen,M,2019-05-03,2026-03-10,Christian Andersen,+45 45 54 95 58,andersenfamilie@email.dk,Østergade 153,9930,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005265,CLS-00187,751-SCH-001,751,230419-7345,230419-XXXX,Victor,Rasmussen,M,2019-04-23,2026-03-10,Sebastian Rasmussen,+45 54 17 84 39,rasmussenfamilie@email.dk,Møllevej 131,3473,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005266,CLS-00182,751-SCH-001,751,190118-9592,190118-XXXX,Laura,Kristensen,F,2018-01-19,2026-03-10,Mikkel Kristensen,+45 97 74 60 37,kristensenfamilie@email.dk,Møllevej 133,6811,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005267,CLS-00184,751-SCH-004,751,060718-4514,060718-XXXX,Karla,Nielsen,F,2018-07-06,2026-03-10,Mikkel Nielsen,+45 85 82 92 46,nielsenfamilie@email.dk,Møllevej 42,5990,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005268,CLS-00003,751-SCH-007,751,300118-1750,300118-XXXX,Sofia,Hansen,F,2018-01-30,2026-03-10,Rasmus Hansen,+45 64 46 88 94,hansenfamilie@email.dk,Møllevej 163,4227,Dysleksi,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005269,CLS-00174,751-SCH-005,751,250218-8309,250218-XXXX,William,Larsen,M,2018-02-25,2026-03-10,Emil Larsen,+45 74 87 10 84,larsenfamilie@email.dk,Hovedgade 74,9451,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005270,CLS-00105,751-SCH-007,751,200518-7450,200518-XXXX,Sofie,Christensen,F,2018-05-20,2026-03-10,William Christensen,+45 74 13 78 75,christensenfamilie@email.dk,Vestergade 107,3540,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005271,CLS-00086,461-SCH-003,461,251019-1909,251019-XXXX,Malthe,Nielsen,M,2019-10-25,2026-03-10,Magnus Nielsen,+45 51 67 62 17,nielsenfamilie@email.dk,Nørregade 164,3600,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005272,CLS-00089,461-SCH-005,461,201019-2049,201019-XXXX,Alfred,Andersen,M,2019-10-20,2026-03-10,Emil Andersen,+45 69 60 85 59,andersenfamilie@email.dk,Skovvej 149,8821,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005273,CLS-00031,461-SCH-001,461,180719-1000,180719-XXXX,Victoria,Nielsen,F,2019-07-18,2026-03-10,Sebastian Nielsen,+45 38 27 56 37,nielsenfamilie@email.dk,Møllevej 137,5852,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005274,CLS-00220,461-SCH-003,461,191018-5755,191018-XXXX,Malthe,Larsen,M,2018-10-19,2026-03-10,Malthe Larsen,+45 85 58 65 30,larsenfamilie@email.dk,Parkvej 98,1902,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005275,CLS-00026,461-SCH-002,461,300518-4408,300518-XXXX,Clara,Nielsen,F,2018-05-30,2026-03-10,Victor Nielsen,+45 90 95 45 99,nielsenfamilie@email.dk,Kirkevej 49,9491,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005276,CLS-00111,461-SCH-002,461,070718-8089,070718-XXXX,William,Rasmussen,M,2018-07-07,2026-03-10,Oscar Rasmussen,+45 83 13 62 91,rasmussenfamilie@email.dk,Hovedgade 131,4622,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005277,CLS-00138,461-SCH-004,461,160319-6975,160319-XXXX,Emil,Christensen,M,2019-03-16,2026-03-10,Sebastian Christensen,+45 50 61 41 52,christensenfamilie@email.dk,Vestergade 22,5307,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005278,CLS-00243,461-SCH-003,461,310818-2704,310818-XXXX,Clara,Thomsen,F,2018-08-31,2026-03-10,Malthe Thomsen,+45 95 34 73 61,thomsenfamilie@email.dk,Møllevej 67,2515,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005279,CLS-00076,461-SCH-001,461,110318-9285,110318-XXXX,Noah,Petersen,M,2018-03-11,2026-03-10,Oscar Petersen,+45 23 64 79 56,petersenfamilie@email.dk,Møllevej 176,3950,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005280,CLS-00105,461-SCH-001,461,090119-6557,090119-XXXX,Alfred,Jørgensen,M,2019-01-09,2026-03-10,Magnus Jørgensen,+45 76 51 66 57,jørgensenfamilie@email.dk,Østergade 18,8767,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005281,CLS-00024,851-SCH-002,851,180719-1866,180719-XXXX,Laura,Nielsen,F,2019-07-18,2026-03-10,Alfred Nielsen,+45 53 37 69 62,nielsenfamilie@email.dk,Møllevej 83,9812,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005282,CLS-00005,851-SCH-004,851,250318-5438,250318-XXXX,Clara,Thomsen,F,2018-03-25,2026-03-10,Oscar Thomsen,+45 62 13 60 50,thomsenfamilie@email.dk,Hovedgade 58,1833,Dysleksi,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005283,CLS-00204,851-SCH-001,851,211119-1518,211119-XXXX,Sofie,Nielsen,F,2019-11-21,2026-03-10,Sebastian Nielsen,+45 47 77 57 10,nielsenfamilie@email.dk,Nørregade 126,2791,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005284,CLS-00089,851-SCH-001,851,190118-8769,190118-XXXX,Victor,Andersen,M,2018-01-19,2026-03-10,Noah Andersen,+45 72 41 61 41,andersenfamilie@email.dk,Hovedgade 141,9855,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005285,CLS-00078,851-SCH-001,851,110318-2216,110318-XXXX,Lærke,Sørensen,F,2018-03-11,2026-03-10,Lucas Sørensen,+45 25 30 36 96,sørensenfamilie@email.dk,Parkvej 59,2882,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005286,CLS-00152,851-SCH-002,851,251119-9415,251119-XXXX,William,Madsen,M,2019-11-25,2026-03-10,Alfred Madsen,+45 49 46 48 48,madsenfamilie@email.dk,Møllevej 28,9833,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005287,CLS-00220,851-SCH-003,851,300419-6578,300419-XXXX,Mathilde,Hansen,F,2019-04-30,2026-03-10,Emil Hansen,+45 65 56 77 48,hansenfamilie@email.dk,Skovvej 182,3362,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005288,CLS-00203,851-SCH-004,851,250319-5047,250319-XXXX,Lucas,Kristensen,M,2019-03-25,2026-03-10,Oliver Kristensen,+45 22 53 24 70,kristensenfamilie@email.dk,Hovedgade 53,5868,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005289,CLS-00247,851-SCH-002,851,010719-3443,010719-XXXX,Oscar,Hansen,M,2019-07-01,2026-03-10,Mikkel Hansen,+45 45 78 17 96,hansenfamilie@email.dk,Møllevej 175,3135,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005290,CLS-00195,851-SCH-002,851,040519-1542,040519-XXXX,Sofie,Nielsen,F,2019-05-04,2026-03-10,Emil Nielsen,+45 64 36 78 47,nielsenfamilie@email.dk,Østergade 150,5393,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005291,CLS-00174,561-SCH-001,561,210119-9120,210119-XXXX,Ella,Kristensen,F,2019-01-21,2026-03-10,Magnus Kristensen,+45 64 86 16 16,kristensenfamilie@email.dk,Søndergade 196,4684,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005292,CLS-00169,561-SCH-009,561,180518-1376,180518-XXXX,Karla,Pedersen,F,2018-05-18,2026-03-10,Victor Pedersen,+45 62 65 26 73,pedersenfamilie@email.dk,Vestergade 73,6689,Dysleksi,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005293,CLS-00021,561-SCH-003,561,260218-1401,260218-XXXX,Frederik,Christensen,M,2018-02-26,2026-03-10,Emil Christensen,+45 29 58 20 59,christensenfamilie@email.dk,Skovvej 142,1974,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005294,CLS-00152,561-SCH-005,561,150818-2575,150818-XXXX,Oliver,Andersen,M,2018-08-15,2026-03-10,Christian Andersen,+45 60 58 40 33,andersenfamilie@email.dk,Søndergade 31,4768,ADHD,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005295,CLS-00153,561-SCH-003,561,130319-8492,130319-XXXX,Victoria,Kristensen,F,2019-03-13,2026-03-10,Alfred Kristensen,+45 44 95 83 32,kristensenfamilie@email.dk,Nørregade 35,1828,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005296,CLS-00046,561-SCH-009,561,090318-4129,090318-XXXX,Sebastian,Petersen,M,2018-03-09,2026-03-10,Rasmus Petersen,+45 23 22 19 88,petersenfamilie@email.dk,Søndergade 8,1894,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005297,CLS-00088,561-SCH-007,561,270418-4404,270418-XXXX,Isabella,Madsen,F,2018-04-27,2026-03-10,Magnus Madsen,+45 55 28 89 30,madsenfamilie@email.dk,Møllevej 63,8617,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005298,CLS-00068,561-SCH-001,561,300819-4718,300819-XXXX,Ida,Rasmussen,F,2019-08-30,2026-03-10,Lucas Rasmussen,+45 65 56 30 72,rasmussenfamilie@email.dk,Vestergade 73,9461,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005299,CLS-00029,561-SCH-005,561,310819-3161,310819-XXXX,Sebastian,Thomsen,M,2019-08-31,2026-03-10,Sebastian Thomsen,+45 36 59 99 96,thomsenfamilie@email.dk,Skovvej 183,6682,Autisme,true,2026-03-10 08:00:00,2026-03-10 08:00:00
STU-005300,CLS-00134,561-SCH-005,561,260219-8373,260219-XXXX,Victor,Thomsen,M,2019-02-26,2026-03-10,Lucas Thomsen,+45 92 34 86 30,thomsenfamilie@email.dk,Skovvej 134,3069,Ingen,true,2026-03-10 08:00:00,2026-03-10 08:00:00
