student_id,class_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,enrollment_date,guardian_name,guardian_phone,guardian_email,address,postal_code,special_needs,is_active,created_at,updated_at
STU-005361,CLS-00089,751-SCH-007,751,201019-9524,201019-XXXX,Freja,Rasmussen,F,2019-10-20,2026-03-12,Lucas Rasmussen,+45 52 33 50 25,rasmussenfamilie@email.dk,Nørregade 170,4572,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005362,CLS-00056,751-SCH-001,751,140419-9124,140419-XXXX,Ella,Thomsen,F,2019-04-14,2026-03-12,Lucas Thomsen,+45 30 84 55 48,thomsenfamilie@email.dk,Møllevej 86,7010,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005363,CLS-00108,751-SCH-003,751,161218-9432,161218-XXXX,Emma,Andersen,F,2018-12-16,2026-03-12,Lucas Andersen,+45 33 99 70 78,andersenfamilie@email.dk,Kirkevej 42,7434,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005364,CLS-00172,751-SCH-004,751,240519-9568,240519-XXXX,Karla,Christensen,F,2019-05-24,2026-03-12,Malthe Christensen,+45 43 89 94 37,christensenfamilie@email.dk,Kirkevej 198,9709,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005365,CLS-00067,751-SCH-005,751,080718-3902,080718-XXXX,Sofie,Madsen,F,2018-07-08,2026-03-12,Sebastian Madsen,+45 49 76 70 94,madsenfamilie@email.dk,Skovvej 189,1757,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005366,CLS-00032,751-SCH-005,751,100918-5915,100918-XXXX,Mikkel,Kristensen,M,2018-09-10,2026-03-12,Frederik Kristensen,+45 83 24 71 51,kristensenfamilie@email.dk,Strandvej 40,1316,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005367,CLS-00164,751-SCH-001,751,290619-9996,290619-XXXX,Karla,Rasmussen,F,2019-06-29,2026-03-12,Emil Rasmussen,+45 73 26 57 12,rasmussenfamilie@email.dk,Strandvej 70,7023,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005368,CLS-00226,751-SCH-003,751,241218-9940,241218-XXXX,Laura,Sørensen,F,2018-12-24,2026-03-12,Malthe Sørensen,+45 64 72 22 84,sørensenfamilie@email.dk,Parkvej 190,5980,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005369,CLS-00195,751-SCH-001,751,051219-9065,051219-XXXX,Mikkel,Kristensen,M,2019-12-05,2026-03-12,Oliver Kristensen,+45 88 34 32 89,kristensenfamilie@email.dk,Nørregade 110,4458,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005370,CLS-00168,751-SCH-001,751,230919-2524,230919-XXXX,Anna,Hansen,F,2019-09-23,2026-03-12,Alfred Hansen,+45 36 63 46 71,hansenfamilie@email.dk,Strandvej 12,7607,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005371,CLS-00164,461-SCH-004,461,190319-7384,190319-XXXX,Ida,Rasmussen,F,2019-03-19,2026-03-12,Oscar Rasmussen,+45 98 21 89 63,rasmussenfamilie@email.dk,Møllevej 145,7703,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005372,CLS-00246,461-SCH-006,461,091218-2347,091218-XXXX,Alfred,Larsen,M,2018-12-09,2026-03-12,Oscar Larsen,+45 37 34 22 51,larsenfamilie@email.dk,Skovvej 31,4574,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005373,CLS-00249,461-SCH-001,461,181019-5007,181019-XXXX,Emil,Thomsen,M,2019-10-18,2026-03-12,Magnus Thomsen,+45 62 23 32 78,thomsenfamilie@email.dk,Østergade 190,8739,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005374,CLS-00186,461-SCH-007,461,240218-7494,240218-XXXX,Victoria,Madsen,F,2018-02-24,2026-03-12,Magnus Madsen,+45 85 34 88 56,madsenfamilie@email.dk,Søndergade 76,5706,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005375,CLS-00148,461-SCH-006,461,070818-6798,070818-XXXX,Ella,Madsen,F,2018-08-07,2026-03-12,Sebastian Madsen,+45 81 59 62 18,madsenfamilie@email.dk,Østergade 21,7524,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005376,CLS-00061,461-SCH-002,461,170719-9919,170719-XXXX,Rasmus,Jørgensen,M,2019-07-17,2026-03-12,Noah Jørgensen,+45 45 68 15 64,jørgensenfamilie@email.dk,Vestergade 172,8910,ADHD,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005377,CLS-00007,461-SCH-001,461,220218-5509,220218-XXXX,Alfred,Kristensen,M,2018-02-22,2026-03-12,Malthe Kristensen,+45 30 45 62 91,kristensenfamilie@email.dk,Nørregade 185,8485,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005378,CLS-00165,461-SCH-006,461,230219-4741,230219-XXXX,Emil,Jørgensen,M,2019-02-23,2026-03-12,Christian Jørgensen,+45 64 50 23 34,jørgensenfamilie@email.dk,Skovvej 110,3663,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005379,CLS-00113,461-SCH-001,461,040418-6138,040418-XXXX,Sofia,Andersen,F,2018-04-04,2026-03-12,Mikkel Andersen,+45 43 84 66 94,andersenfamilie@email.dk,Skovvej 8,4219,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005380,CLS-00006,461-SCH-007,461,250319-2364,250319-XXXX,Mathilde,Christensen,F,2019-03-25,2026-03-12,Oliver Christensen,+45 81 64 43 31,christensenfamilie@email.dk,Kirkevej 100,5476,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005381,CLS-00103,851-SCH-004,851,311219-4929,311219-XXXX,Oscar,Petersen,M,2019-12-31,2026-03-12,Victor Petersen,+45 51 59 18 74,petersenfamilie@email.dk,Kirkevej 112,6056,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005382,CLS-00017,851-SCH-004,851,260719-8231,260719-XXXX,Alfred,Pedersen,M,2019-07-26,2026-03-12,Noah Pedersen,+45 83 95 69 79,pedersenfamilie@email.dk,Vestergade 20,7392,ADHD,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005383,CLS-00048,851-SCH-005,851,160618-5783,160618-XXXX,Malthe,Madsen,M,2018-06-16,2026-03-12,Alfred Madsen,+45 77 70 94 83,madsenfamilie@email.dk,Søndergade 1,4961,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005384,CLS-00191,851-SCH-005,851,210119-8877,210119-XXXX,Rasmus,Andersen,M,2019-01-21,2026-03-12,Oliver Andersen,+45 37 40 41 57,andersenfamilie@email.dk,Skovvej 200,9687,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005385,CLS-00248,851-SCH-001,851,170318-3992,170318-XXXX,Karla,Sørensen,F,2018-03-17,2026-03-12,Oscar Sørensen,+45 74 24 28 15,sørensenfamilie@email.dk,Østergade 11,2417,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005386,CLS-00064,851-SCH-003,851,270319-1065,270319-XXXX,Rasmus,Rasmussen,M,2019-03-27,2026-03-12,Oliver Rasmussen,+45 54 38 36 93,rasmussenfamilie@email.dk,Skovvej 57,1178,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005387,CLS-00002,851-SCH-002,851,260619-3288,260619-XXXX,Karla,Madsen,F,2019-06-26,2026-03-12,Magnus Madsen,+45 98 18 33 62,madsenfamilie@email.dk,Skovvej 65,9076,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005388,CLS-00203,851-SCH-001,851,181019-1018,181019-XXXX,Victoria,Kristensen,F,2019-10-18,2026-03-12,Rasmus Kristensen,+45 92 93 24 99,kristensenfamilie@email.dk,Søndergade 170,8581,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005389,CLS-00062,851-SCH-003,851,240919-2728,240919-XXXX,Sofia,Thomsen,F,2019-09-24,2026-03-12,Oliver Thomsen,+45 46 72 44 31,thomsenfamilie@email.dk,Parkvej 178,3561,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005390,CLS-00111,851-SCH-004,851,170419-6035,170419-XXXX,Lucas,Andersen,M,2019-04-17,2026-03-12,Frederik Andersen,+45 40 85 60 39,andersenfamilie@email.dk,Kirkevej 100,7471,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005391,CLS-00241,561-SCH-004,561,010118-9708,010118-XXXX,Karla,Sørensen,F,2018-01-01,2026-03-12,Noah Sørensen,+45 52 45 32 68,sørensenfamilie@email.dk,Strandvej 129,8647,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005392,CLS-00220,561-SCH-009,561,190619-3141,190619-XXXX,Malthe,Pedersen,M,2019-06-19,2026-03-12,Alfred Pedersen,+45 78 66 47 68,pedersenfamilie@email.dk,Vestergade 132,5410,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005393,CLS-00095,561-SCH-009,561,040719-5799,040719-XXXX,Alfred,Rasmussen,M,2019-07-04,2026-03-12,Oliver Rasmussen,+45 51 83 97 88,rasmussenfamilie@email.dk,Søndergade 192,6012,Autisme,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005394,CLS-00032,561-SCH-008,561,130119-6838,130119-XXXX,Anna,Jørgensen,F,2019-01-13,2026-03-12,Victor Jørgensen,+45 30 70 78 38,jørgensenfamilie@email.dk,Kirkevej 32,4097,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005395,CLS-00032,561-SCH-009,561,170918-7142,170918-XXXX,Karla,Kristensen,F,2018-09-17,2026-03-12,William Kristensen,+45 70 29 21 83,kristensenfamilie@email.dk,Østergade 25,8356,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005396,CLS-00198,561-SCH-001,561,220319-5110,220319-XXXX,Freja,Larsen,F,2019-03-22,2026-03-12,Sebastian Larsen,+45 84 78 92 96,larsenfamilie@email.dk,Søndergade 50,4279,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005397,CLS-00074,561-SCH-002,561,180118-2148,180118-XXXX,Ida,Andersen,F,2018-01-18,2026-03-12,Mikkel Andersen,+45 93 95 15 73,andersenfamilie@email.dk,Hovedgade 120,4973,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005398,CLS-00085,561-SCH-005,561,101018-5312,101018-XXXX,Sofie,Sørensen,F,2018-10-10,2026-03-12,Mikkel Sørensen,+45 23 24 51 92,sørensenfamilie@email.dk,Parkvej 62,5265,Ingen,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005399,CLS-00208,561-SCH-001,561,101218-2820,101218-XXXX,Sofia,Andersen,F,2018-12-10,2026-03-12,William Andersen,+45 52 93 85 13,andersenfamilie@email.dk,Møllevej 143,3752,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
STU-005400,CLS-00012,561-SCH-005,561,191119-2605,191119-XXXX,Malthe,Jensen,M,2019-11-19,2026-03-12,Frederik Jensen,+45 33 49 53 69,jensenfamilie@email.dk,Østergade 131,1412,Dysleksi,true,2026-03-12 08:00:00,2026-03-12 08:00:00
