teacher_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,email,phone,hire_date,subjects,salary_band,is_active,created_at,updated_at
TCH-751-00017,751-SCH-005,751,200191-7526,200191-XXXX,Emma,Pedersen,F,1991-01-20,emma.pedersen@skole.dk,+45 24 54 50 95,2026-03-09,"Matematik,Dansk,Billedkunst",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00018,751-SCH-004,751,120195-7256,120195-XXXX,Mathilde,Rasmussen,F,1995-01-12,mathilde.rasmussen@skole.dk,+45 76 82 32 32,2026-03-09,"Billedkunst,Dansk,Musik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00019,751-SCH-004,751,110693-4109,110693-XXXX,Christian,Sørensen,M,1993-06-11,christian.sørensen@skole.dk,+45 30 93 94 35,2026-03-09,Engelsk,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00020,751-SCH-006,751,170687-1787,170687-XXXX,Frederik,Christensen,M,1987-06-17,frederik.christensen@skole.dk,+45 37 34 95 77,2026-03-09,"Engelsk,Historie,Billedkunst",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00021,751-SCH-002,751,240784-2945,240784-XXXX,Frederik,Jørgensen,M,1984-07-24,frederik.jørgensen@skole.dk,+45 50 41 11 28,2026-03-09,"Biologi,Dansk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00022,751-SCH-003,751,240486-5455,240486-XXXX,Alfred,Hansen,M,1986-04-24,alfred.hansen@skole.dk,+45 79 60 56 13,2026-03-09,"Kemi,Historie",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00023,751-SCH-003,751,190690-8762,190690-XXXX,Mathilde,Christensen,F,1990-06-19,mathilde.christensen@skole.dk,+45 40 64 32 44,2026-03-09,"Matematik,Engelsk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00024,751-SCH-002,751,120182-6722,120182-XXXX,Lærke,Thomsen,F,1982-01-12,lærke.thomsen@skole.dk,+45 97 38 78 35,2026-03-09,"Musik,Historie",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00025,751-SCH-003,751,120473-8927,120473-XXXX,Rasmus,Pedersen,M,1973-04-12,rasmus.pedersen@skole.dk,+45 43 77 55 97,2026-03-09,"Engelsk,Musik,Fysik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00026,751-SCH-002,751,070180-8632,070180-XXXX,Anna,Olsen,F,1980-01-07,anna.olsen@skole.dk,+45 22 10 64 76,2026-03-09,"Fysik,Matematik,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00027,751-SCH-003,751,160688-5874,160688-XXXX,Ida,Larsen,F,1988-06-16,ida.larsen@skole.dk,+45 87 80 59 55,2026-03-09,"Biologi,Dansk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00028,751-SCH-002,751,301292-3162,301292-XXXX,Ella,Rasmussen,F,1992-12-30,ella.rasmussen@skole.dk,+45 78 83 39 36,2026-03-09,Fysik,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00029,751-SCH-005,751,050289-7456,050289-XXXX,Ella,Christensen,F,1989-02-05,ella.christensen@skole.dk,+45 97 69 34 13,2026-03-09,"Idræt,Biologi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00030,751-SCH-007,751,260979-3389,260979-XXXX,Oscar,Jørgensen,M,1979-09-26,oscar.jørgensen@skole.dk,+45 74 47 29 42,2026-03-09,"Geografi,Fysik,Billedkunst",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00031,751-SCH-002,751,211172-4647,211172-XXXX,Malthe,Pedersen,M,1972-11-21,malthe.pedersen@skole.dk,+45 83 94 86 10,2026-03-09,"Billedkunst,Geografi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00032,751-SCH-003,751,240870-5363,240870-XXXX,Oliver,Kristensen,M,1970-08-24,oliver.kristensen@skole.dk,+45 90 56 82 34,2026-03-09,Kemi,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00033,751-SCH-001,751,290574-1737,290574-XXXX,Victor,Christensen,M,1974-05-29,victor.christensen@skole.dk,+45 63 54 49 73,2026-03-09,"Kemi,Dansk,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00034,751-SCH-003,751,210575-1559,210575-XXXX,Mikkel,Pedersen,M,1975-05-21,mikkel.pedersen@skole.dk,+45 36 53 94 44,2026-03-09,"Kemi,Idræt,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00035,751-SCH-006,751,290387-9605,290387-XXXX,Sebastian,Hansen,M,1987-03-29,sebastian.hansen@skole.dk,+45 84 41 34 18,2026-03-09,"Dansk,Engelsk,Idræt",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00036,751-SCH-001,751,120478-3610,120478-XXXX,Mathilde,Sørensen,F,1978-04-12,mathilde.sørensen@skole.dk,+45 36 71 12 28,2026-03-09,"Dansk,Billedkunst",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00037,751-SCH-005,751,230886-9881,230886-XXXX,William,Andersen,M,1986-08-23,william.andersen@skole.dk,+45 20 54 66 32,2026-03-09,"Dansk,Idræt,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00038,751-SCH-004,751,210574-1901,210574-XXXX,Victor,Hansen,M,1974-05-21,victor.hansen@skole.dk,+45 66 73 37 20,2026-03-09,Billedkunst,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00039,751-SCH-005,751,220188-7927,220188-XXXX,Mikkel,Pedersen,M,1988-01-22,mikkel.pedersen@skole.dk,+45 83 41 27 53,2026-03-09,"Matematik,Kemi,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00040,751-SCH-003,751,220791-8393,220791-XXXX,William,Christensen,M,1991-07-22,william.christensen@skole.dk,+45 77 60 99 86,2026-03-09,"Musik,Engelsk,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00041,751-SCH-005,751,151092-2334,151092-XXXX,Victoria,Rasmussen,F,1992-10-15,victoria.rasmussen@skole.dk,+45 57 75 55 67,2026-03-09,"Musik,Geografi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00042,751-SCH-002,751,010479-2523,010479-XXXX,Christian,Nielsen,M,1979-04-01,christian.nielsen@skole.dk,+45 43 18 79 93,2026-03-09,"Fysik,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00043,751-SCH-001,751,270383-9576,270383-XXXX,Clara,Rasmussen,F,1983-03-27,clara.rasmussen@skole.dk,+45 64 18 48 85,2026-03-09,Biologi,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00044,751-SCH-001,751,200778-2989,200778-XXXX,Victor,Kristensen,M,1978-07-20,victor.kristensen@skole.dk,+45 77 82 85 49,2026-03-09,"Historie,Biologi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00045,751-SCH-002,751,010797-8420,010797-XXXX,Isabella,Christensen,F,1997-07-01,isabella.christensen@skole.dk,+45 40 14 22 11,2026-03-09,"Billedkunst,Kemi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00046,751-SCH-001,751,190373-2015,190373-XXXX,Malthe,Madsen,M,1973-03-19,malthe.madsen@skole.dk,+45 61 26 47 20,2026-03-09,"Dansk,Idræt,Geografi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00047,751-SCH-004,751,221288-7926,221288-XXXX,Alma,Kristensen,F,1988-12-22,alma.kristensen@skole.dk,+45 61 78 87 23,2026-03-09,"Engelsk,Geografi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00048,751-SCH-006,751,110989-5875,110989-XXXX,Mikkel,Hansen,M,1989-09-11,mikkel.hansen@skole.dk,+45 25 75 61 68,2026-03-09,Billedkunst,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00049,751-SCH-002,751,070576-2559,070576-XXXX,Frederik,Jørgensen,M,1976-05-07,frederik.jørgensen@skole.dk,+45 92 90 66 37,2026-03-09,"Fysik,Dansk,Idræt",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00050,751-SCH-007,751,201299-1019,201299-XXXX,Alfred,Larsen,M,1999-12-20,alfred.larsen@skole.dk,+45 49 45 47 63,2026-03-09,Fysik,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00051,751-SCH-001,751,070587-3478,070587-XXXX,Anna,Andersen,F,1987-05-07,anna.andersen@skole.dk,+45 99 87 78 89,2026-03-09,"Engelsk,Kemi,Dansk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00052,751-SCH-007,751,071076-2178,071076-XXXX,Isabella,Jørgensen,F,1976-10-07,isabella.jørgensen@skole.dk,+45 85 11 26 57,2026-03-09,Musik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00053,751-SCH-004,751,210974-5889,210974-XXXX,Alfred,Larsen,M,1974-09-21,alfred.larsen@skole.dk,+45 42 72 95 15,2026-03-09,Historie,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00054,751-SCH-004,751,080398-8490,080398-XXXX,Sofie,Sørensen,F,1998-03-08,sofie.sørensen@skole.dk,+45 96 79 10 63,2026-03-09,Dansk,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00055,751-SCH-004,751,110773-8669,110773-XXXX,Alfred,Olsen,M,1973-07-11,alfred.olsen@skole.dk,+45 32 33 13 87,2026-03-09,"Musik,Billedkunst,Historie",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00056,751-SCH-006,751,280171-7219,280171-XXXX,Christian,Petersen,M,1971-01-28,christian.petersen@skole.dk,+45 77 97 40 82,2026-03-09,Historie,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00057,751-SCH-002,751,160975-1245,160975-XXXX,Emil,Rasmussen,M,1975-09-16,emil.rasmussen@skole.dk,+45 35 48 85 67,2026-03-09,Fysik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00058,751-SCH-002,751,190888-6795,190888-XXXX,Frederik,Kristensen,M,1988-08-19,frederik.kristensen@skole.dk,+45 59 28 29 57,2026-03-09,Kemi,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00059,751-SCH-007,751,240877-8037,240877-XXXX,Mikkel,Larsen,M,1977-08-24,mikkel.larsen@skole.dk,+45 39 61 96 91,2026-03-09,Idræt,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00060,751-SCH-002,751,140281-6957,140281-XXXX,William,Christensen,M,1981-02-14,william.christensen@skole.dk,+45 35 29 51 12,2026-03-09,"Dansk,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00061,751-SCH-006,751,110477-8184,110477-XXXX,Karla,Petersen,F,1977-04-11,karla.petersen@skole.dk,+45 66 30 63 21,2026-03-09,"Historie,Engelsk,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00062,751-SCH-005,751,100593-5885,100593-XXXX,Emil,Hansen,M,1993-05-10,emil.hansen@skole.dk,+45 38 77 64 80,2026-03-09,"Matematik,Fysik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00063,751-SCH-007,751,100788-5473,100788-XXXX,Malthe,Madsen,M,1988-07-10,malthe.madsen@skole.dk,+45 37 47 71 60,2026-03-09,"Dansk,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00064,751-SCH-002,751,160793-6422,160793-XXXX,Laura,Olsen,F,1993-07-16,laura.olsen@skole.dk,+45 59 14 14 76,2026-03-09,"Kemi,Billedkunst",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00065,751-SCH-006,751,140193-9481,140193-XXXX,Mikkel,Petersen,M,1993-01-14,mikkel.petersen@skole.dk,+45 37 12 85 48,2026-03-09,Dansk,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00066,751-SCH-005,751,060199-5805,060199-XXXX,Oliver,Pedersen,M,1999-01-06,oliver.pedersen@skole.dk,+45 24 57 57 11,2026-03-09,Fysik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00067,751-SCH-002,751,011170-1817,011170-XXXX,Oliver,Jørgensen,M,1970-11-01,oliver.jørgensen@skole.dk,+45 47 98 45 13,2026-03-09,"Engelsk,Historie",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00068,751-SCH-002,751,081183-9474,081183-XXXX,Ida,Madsen,F,1983-11-08,ida.madsen@skole.dk,+45 74 45 31 37,2026-03-09,"Kemi,Historie",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00069,751-SCH-004,751,120887-6896,120887-XXXX,Ella,Rasmussen,F,1987-08-12,ella.rasmussen@skole.dk,+45 82 85 38 98,2026-03-09,"Fysik,Kemi,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00070,751-SCH-005,751,151185-6904,151185-XXXX,Clara,Thomsen,F,1985-11-15,clara.thomsen@skole.dk,+45 60 80 36 41,2026-03-09,"Fysik,Matematik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00071,751-SCH-003,751,020884-4537,020884-XXXX,Christian,Thomsen,M,1984-08-02,christian.thomsen@skole.dk,+45 73 52 88 75,2026-03-09,Historie,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00072,751-SCH-002,751,240896-5010,240896-XXXX,Anna,Rasmussen,F,1996-08-24,anna.rasmussen@skole.dk,+45 88 56 41 95,2026-03-09,"Engelsk,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00073,751-SCH-007,751,100794-8012,100794-XXXX,Anna,Hansen,F,1994-07-10,anna.hansen@skole.dk,+45 67 22 87 24,2026-03-09,"Matematik,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00074,751-SCH-001,751,210487-2181,210487-XXXX,Oliver,Jensen,M,1987-04-21,oliver.jensen@skole.dk,+45 78 22 19 64,2026-03-09,Dansk,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00075,751-SCH-006,751,261274-8741,261274-XXXX,Victor,Hansen,M,1974-12-26,victor.hansen@skole.dk,+45 42 17 75 24,2026-03-09,Billedkunst,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00076,751-SCH-006,751,300777-5815,300777-XXXX,Magnus,Sørensen,M,1977-07-30,magnus.sørensen@skole.dk,+45 91 55 20 58,2026-03-09,"Historie,Dansk,Billedkunst",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00077,751-SCH-002,751,290687-1524,290687-XXXX,Sofie,Rasmussen,F,1987-06-29,sofie.rasmussen@skole.dk,+45 88 36 96 80,2026-03-09,"Idræt,Geografi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00078,751-SCH-005,751,200678-1112,200678-XXXX,Victoria,Larsen,F,1978-06-20,victoria.larsen@skole.dk,+45 21 82 38 68,2026-03-09,"Musik,Dansk,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00079,751-SCH-001,751,140490-3980,140490-XXXX,Laura,Andersen,F,1990-04-14,laura.andersen@skole.dk,+45 74 36 55 44,2026-03-09,Engelsk,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00080,751-SCH-003,751,110973-8390,110973-XXXX,Victoria,Jensen,F,1973-09-11,victoria.jensen@skole.dk,+45 35 86 45 61,2026-03-09,"Billedkunst,Engelsk,Musik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00081,751-SCH-006,751,070785-2199,070785-XXXX,Alfred,Nielsen,M,1985-07-07,alfred.nielsen@skole.dk,+45 51 12 49 46,2026-03-09,Kemi,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00082,751-SCH-002,751,140274-3205,140274-XXXX,Frederik,Pedersen,M,1974-02-14,frederik.pedersen@skole.dk,+45 71 84 85 12,2026-03-09,"Fysik,Kemi,Historie",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00083,751-SCH-006,751,210186-9024,210186-XXXX,Victoria,Hansen,F,1986-01-21,victoria.hansen@skole.dk,+45 32 12 41 19,2026-03-09,"Idræt,Kemi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00084,751-SCH-003,751,221176-8382,221176-XXXX,Emma,Larsen,F,1976-11-22,emma.larsen@skole.dk,+45 97 69 23 80,2026-03-09,"Dansk,Biologi,Historie",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00085,751-SCH-004,751,280488-5453,280488-XXXX,Alfred,Jørgensen,M,1988-04-28,alfred.jørgensen@skole.dk,+45 55 98 79 34,2026-03-09,Dansk,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00086,751-SCH-002,751,280274-9382,280274-XXXX,Ida,Madsen,F,1974-02-28,ida.madsen@skole.dk,+45 73 38 75 72,2026-03-09,"Matematik,Fysik,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00087,751-SCH-003,751,170383-1918,170383-XXXX,Karla,Jensen,F,1983-03-17,karla.jensen@skole.dk,+45 51 91 49 52,2026-03-09,"Kemi,Matematik,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00088,751-SCH-001,751,220996-4294,220996-XXXX,Lærke,Kristensen,F,1996-09-22,lærke.kristensen@skole.dk,+45 54 37 75 15,2026-03-09,"Engelsk,Dansk,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00089,751-SCH-003,751,090584-4787,090584-XXXX,Magnus,Hansen,M,1984-05-09,magnus.hansen@skole.dk,+45 90 13 69 60,2026-03-09,"Musik,Billedkunst",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00090,751-SCH-006,751,160970-3130,160970-XXXX,Isabella,Olsen,F,1970-09-16,isabella.olsen@skole.dk,+45 56 82 37 73,2026-03-09,"Kemi,Engelsk,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00091,751-SCH-007,751,281297-1708,281297-XXXX,Freja,Nielsen,F,1997-12-28,freja.nielsen@skole.dk,+45 52 36 71 88,2026-03-09,Dansk,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00092,751-SCH-006,751,210774-5516,210774-XXXX,Ella,Hansen,F,1974-07-21,ella.hansen@skole.dk,+45 46 60 46 66,2026-03-09,"Musik,Matematik,Geografi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00093,751-SCH-003,751,190977-1174,190977-XXXX,Clara,Jørgensen,F,1977-09-19,clara.jørgensen@skole.dk,+45 36 24 42 10,2026-03-09,"Dansk,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00094,751-SCH-007,751,280282-5156,280282-XXXX,Laura,Pedersen,F,1982-02-28,laura.pedersen@skole.dk,+45 52 72 66 74,2026-03-09,"Dansk,Billedkunst,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00095,751-SCH-002,751,221281-4883,221281-XXXX,Frederik,Hansen,M,1981-12-22,frederik.hansen@skole.dk,+45 51 76 67 56,2026-03-09,"Billedkunst,Matematik,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00096,751-SCH-006,751,260781-5159,260781-XXXX,Magnus,Kristensen,M,1981-07-26,magnus.kristensen@skole.dk,+45 59 74 39 77,2026-03-09,"Idræt,Fysik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00097,751-SCH-007,751,100273-5186,100273-XXXX,Lærke,Hansen,F,1973-02-10,lærke.hansen@skole.dk,+45 58 40 82 76,2026-03-09,Historie,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00098,751-SCH-001,751,190480-7414,190480-XXXX,Sofia,Rasmussen,F,1980-04-19,sofia.rasmussen@skole.dk,+45 93 34 45 32,2026-03-09,"Engelsk,Matematik,Dansk",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00099,751-SCH-003,751,290186-8248,290186-XXXX,Anna,Andersen,F,1986-01-29,anna.andersen@skole.dk,+45 51 12 34 62,2026-03-09,"Billedkunst,Engelsk,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00100,751-SCH-005,751,070486-7667,070486-XXXX,Noah,Jørgensen,M,1986-04-07,noah.jørgensen@skole.dk,+45 40 63 32 75,2026-03-09,"Billedkunst,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00101,751-SCH-003,751,100390-4036,100390-XXXX,Ida,Petersen,F,1990-03-10,ida.petersen@skole.dk,+45 69 90 67 97,2026-03-09,"Engelsk,Idræt",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00102,751-SCH-003,751,211188-7303,211188-XXXX,Frederik,Jørgensen,M,1988-11-21,frederik.jørgensen@skole.dk,+45 81 91 54 49,2026-03-09,"Billedkunst,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00103,751-SCH-002,751,071076-1037,071076-XXXX,Rasmus,Olsen,M,1976-10-07,rasmus.olsen@skole.dk,+45 80 31 77 71,2026-03-09,"Billedkunst,Matematik,Biologi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00104,751-SCH-005,751,200875-8550,200875-XXXX,Laura,Kristensen,F,1975-08-20,laura.kristensen@skole.dk,+45 82 53 12 11,2026-03-09,Biologi,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00105,751-SCH-004,751,300596-4922,300596-XXXX,Alma,Kristensen,F,1996-05-30,alma.kristensen@skole.dk,+45 77 33 34 54,2026-03-09,"Geografi,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00106,751-SCH-005,751,040678-6467,040678-XXXX,Noah,Pedersen,M,1978-06-04,noah.pedersen@skole.dk,+45 39 22 49 86,2026-03-09,Idræt,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00107,751-SCH-003,751,300998-6324,300998-XXXX,Ida,Thomsen,F,1998-09-30,ida.thomsen@skole.dk,+45 58 40 76 23,2026-03-09,"Billedkunst,Kemi,Historie",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00108,751-SCH-003,751,220472-3633,220472-XXXX,Emil,Andersen,M,1972-04-22,emil.andersen@skole.dk,+45 56 74 90 83,2026-03-09,"Historie,Idræt",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-751-00109,751-SCH-006,751,190278-9865,190278-XXXX,Mikkel,Thomsen,M,1978-02-19,mikkel.thomsen@skole.dk,+45 83 14 53 74,2026-03-09,"Musik,Billedkunst",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
