student_id,class_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,enrollment_date,guardian_name,guardian_phone,guardian_email,address,postal_code,special_needs,is_active,created_at,updated_at
STU-851-00013,CLS-00196,851-SCH-002,851,080419-8576,080419-XXXX,Freja,Jørgensen,F,2019-04-08,2026-03-09,Sebastian Jørgensen,+45 48 33 60 42,jørgensenfamilie@email.dk,Nørregade 47,8157,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00014,CLS-00187,851-SCH-003,851,250118-3760,250118-XXXX,Mathilde,Thomsen,F,2018-01-25,2026-03-09,Frederik Thomsen,+45 76 92 85 18,thomsenfamilie@email.dk,Strandvej 21,1682,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00015,CLS-00089,851-SCH-002,851,240218-1158,240218-XXXX,Clara,Andersen,F,2018-02-24,2026-03-09,Victor Andersen,+45 32 16 79 73,andersenfamilie@email.dk,Parkvej 130,5055,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00016,CLS-00189,851-SCH-003,851,221118-8519,221118-XXXX,Emil,Andersen,M,2018-11-22,2026-03-09,Alfred Andersen,+45 64 44 97 43,andersenfamilie@email.dk,Hovedgade 12,8345,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00017,CLS-00115,851-SCH-001,851,150918-5837,150918-XXXX,Christian,Kristensen,M,2018-09-15,2026-03-09,Oscar Kristensen,+45 58 53 52 34,kristensenfamilie@email.dk,Skovvej 197,2557,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00018,CLS-00247,851-SCH-004,851,120919-1285,120919-XXXX,Oliver,Nielsen,M,2019-09-12,2026-03-09,Lucas Nielsen,+45 69 88 62 45,nielsenfamilie@email.dk,Møllevej 35,3586,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00019,CLS-00135,851-SCH-004,851,300719-1029,300719-XXXX,Frederik,Hansen,M,2019-07-30,2026-03-09,Victor Hansen,+45 94 21 14 78,hansenfamilie@email.dk,Søndergade 97,7466,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00020,CLS-00249,851-SCH-002,851,210119-1035,210119-XXXX,Victor,Madsen,M,2019-01-21,2026-03-09,Magnus Madsen,+45 66 90 72 94,madsenfamilie@email.dk,Hovedgade 61,1003,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00021,CLS-00014,851-SCH-003,851,301218-8815,301218-XXXX,Oliver,Larsen,M,2018-12-30,2026-03-09,Oscar Larsen,+45 91 97 76 55,larsenfamilie@email.dk,Strandvej 166,1014,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00022,CLS-00027,851-SCH-004,851,310818-4686,310818-XXXX,Victoria,Petersen,F,2018-08-31,2026-03-09,Mikkel Petersen,+45 93 21 14 64,petersenfamilie@email.dk,Strandvej 99,1834,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00023,CLS-00203,851-SCH-002,851,140619-6667,140619-XXXX,Frederik,Sørensen,M,2019-06-14,2026-03-09,Malthe Sørensen,+45 60 71 81 50,sørensenfamilie@email.dk,Strandvej 59,2129,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00024,CLS-00146,851-SCH-004,851,160618-1272,160618-XXXX,Victoria,Rasmussen,F,2018-06-16,2026-03-09,Oscar Rasmussen,+45 92 42 40 68,rasmussenfamilie@email.dk,Parkvej 101,1059,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00025,CLS-00174,851-SCH-002,851,020518-1234,020518-XXXX,Mathilde,Petersen,F,2018-05-02,2026-03-09,Noah Petersen,+45 40 39 65 44,petersenfamilie@email.dk,Parkvej 170,4118,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00026,CLS-00101,851-SCH-003,851,051019-2819,051019-XXXX,William,Madsen,M,2019-10-05,2026-03-09,Mikkel Madsen,+45 76 28 97 82,madsenfamilie@email.dk,Søndergade 146,9137,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00027,CLS-00216,851-SCH-005,851,051218-3615,051218-XXXX,Rasmus,Madsen,M,2018-12-05,2026-03-09,Lucas Madsen,+45 72 44 93 88,madsenfamilie@email.dk,Hovedgade 2,6410,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00028,CLS-00002,851-SCH-004,851,201118-4191,201118-XXXX,Frederik,Kristensen,M,2018-11-20,2026-03-09,Noah Kristensen,+45 22 61 76 48,kristensenfamilie@email.dk,Østergade 53,3548,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00029,CLS-00067,851-SCH-002,851,141018-9238,141018-XXXX,Laura,Hansen,F,2018-10-14,2026-03-09,Sebastian Hansen,+45 82 32 13 62,hansenfamilie@email.dk,Skovvej 47,8133,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00030,CLS-00210,851-SCH-004,851,110918-2515,110918-XXXX,William,Sørensen,M,2018-09-11,2026-03-09,Noah Sørensen,+45 29 71 46 30,sørensenfamilie@email.dk,Parkvej 58,3673,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00031,CLS-00173,851-SCH-005,851,240519-7644,240519-XXXX,Sofie,Pedersen,F,2019-05-24,2026-03-09,Frederik Pedersen,+45 69 69 48 57,pedersenfamilie@email.dk,Søndergade 29,8484,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00032,CLS-00149,851-SCH-003,851,130319-5655,130319-XXXX,Mikkel,Olsen,M,2019-03-13,2026-03-09,Sebastian Olsen,+45 49 72 20 27,olsenfamilie@email.dk,Østergade 23,3119,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00033,CLS-00182,851-SCH-003,851,250618-5604,250618-XXXX,Emma,Sørensen,F,2018-06-25,2026-03-09,Magnus Sørensen,+45 76 34 10 97,sørensenfamilie@email.dk,Vestergade 143,7030,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00034,CLS-00151,851-SCH-001,851,220419-2803,220419-XXXX,William,Andersen,M,2019-04-22,2026-03-09,Mikkel Andersen,+45 61 98 81 82,andersenfamilie@email.dk,Parkvej 3,5222,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00035,CLS-00030,851-SCH-002,851,080519-2360,080519-XXXX,Lærke,Rasmussen,F,2019-05-08,2026-03-09,Victor Rasmussen,+45 89 93 68 10,rasmussenfamilie@email.dk,Østergade 140,8075,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00036,CLS-00179,851-SCH-005,851,270118-8709,270118-XXXX,William,Pedersen,M,2018-01-27,2026-03-09,Noah Pedersen,+45 98 82 56 39,pedersenfamilie@email.dk,Kirkevej 69,4065,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00037,CLS-00062,851-SCH-003,851,180119-2529,180119-XXXX,Frederik,Nielsen,M,2019-01-18,2026-03-09,Rasmus Nielsen,+45 92 75 58 98,nielsenfamilie@email.dk,Hovedgade 2,2172,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00038,CLS-00033,851-SCH-002,851,231218-5870,231218-XXXX,Alma,Hansen,F,2018-12-23,2026-03-09,Noah Hansen,+45 73 98 83 42,hansenfamilie@email.dk,Skovvej 195,4640,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00039,CLS-00064,851-SCH-005,851,290319-2153,290319-XXXX,Mikkel,Jensen,M,2019-03-29,2026-03-09,Noah Jensen,+45 42 82 78 87,jensenfamilie@email.dk,Hovedgade 39,7087,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00040,CLS-00056,851-SCH-002,851,260518-9813,260518-XXXX,Rasmus,Christensen,M,2018-05-26,2026-03-09,Magnus Christensen,+45 22 93 58 22,christensenfamilie@email.dk,Hovedgade 92,2363,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00041,CLS-00203,851-SCH-004,851,261119-6490,261119-XXXX,Ella,Sørensen,F,2019-11-26,2026-03-09,Oliver Sørensen,+45 70 48 20 64,sørensenfamilie@email.dk,Hovedgade 99,6224,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00042,CLS-00189,851-SCH-004,851,311019-4652,311019-XXXX,Anna,Nielsen,F,2019-10-31,2026-03-09,Frederik Nielsen,+45 52 72 21 65,nielsenfamilie@email.dk,Parkvej 150,5715,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00043,CLS-00076,851-SCH-004,851,091118-1041,091118-XXXX,Malthe,Jørgensen,M,2018-11-09,2026-03-09,Alfred Jørgensen,+45 24 12 12 69,jørgensenfamilie@email.dk,Parkvej 30,2683,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00044,CLS-00119,851-SCH-002,851,180418-8574,180418-XXXX,Alma,Rasmussen,F,2018-04-18,2026-03-09,Frederik Rasmussen,+45 98 36 25 42,rasmussenfamilie@email.dk,Møllevej 38,3333,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00045,CLS-00190,851-SCH-001,851,081118-6288,081118-XXXX,Laura,Kristensen,F,2018-11-08,2026-03-09,Alfred Kristensen,+45 45 35 14 82,kristensenfamilie@email.dk,Parkvej 82,5708,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00046,CLS-00102,851-SCH-003,851,230518-1533,230518-XXXX,Oscar,Kristensen,M,2018-05-23,2026-03-09,Rasmus Kristensen,+45 31 15 38 36,kristensenfamilie@email.dk,Parkvej 7,1387,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00047,CLS-00184,851-SCH-002,851,291118-6900,291118-XXXX,Victoria,Hansen,F,2018-11-29,2026-03-09,Christian Hansen,+45 94 48 59 89,hansenfamilie@email.dk,Parkvej 141,5389,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00048,CLS-00077,851-SCH-002,851,310119-9952,310119-XXXX,Alma,Rasmussen,F,2019-01-31,2026-03-09,Noah Rasmussen,+45 95 96 90 47,rasmussenfamilie@email.dk,Nørregade 134,9814,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00049,CLS-00159,851-SCH-001,851,071219-1831,071219-XXXX,Alfred,Christensen,M,2019-12-07,2026-03-09,Emil Christensen,+45 25 25 99 95,christensenfamilie@email.dk,Møllevej 8,2191,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00050,CLS-00152,851-SCH-005,851,200319-6903,200319-XXXX,Frederik,Hansen,M,2019-03-20,2026-03-09,Oscar Hansen,+45 50 33 15 80,hansenfamilie@email.dk,Hovedgade 32,6101,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00051,CLS-00137,851-SCH-003,851,031018-2840,031018-XXXX,Mathilde,Thomsen,F,2018-10-03,2026-03-09,Oliver Thomsen,+45 92 33 74 71,thomsenfamilie@email.dk,Strandvej 27,7998,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00052,CLS-00046,851-SCH-002,851,190418-5136,190418-XXXX,Mathilde,Rasmussen,F,2018-04-19,2026-03-09,Malthe Rasmussen,+45 44 86 74 46,rasmussenfamilie@email.dk,Østergade 178,7854,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00053,CLS-00088,851-SCH-002,851,300319-2868,300319-XXXX,Clara,Christensen,F,2019-03-30,2026-03-09,Alfred Christensen,+45 49 78 81 79,christensenfamilie@email.dk,Vestergade 162,4899,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00054,CLS-00208,851-SCH-004,851,300918-8691,300918-XXXX,Lucas,Jørgensen,M,2018-09-30,2026-03-09,Sebastian Jørgensen,+45 93 95 19 93,jørgensenfamilie@email.dk,Vestergade 57,2982,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00055,CLS-00224,851-SCH-002,851,270819-7622,270819-XXXX,Isabella,Nielsen,F,2019-08-27,2026-03-09,Lucas Nielsen,+45 91 62 77 87,nielsenfamilie@email.dk,Hovedgade 23,9832,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00056,CLS-00083,851-SCH-001,851,121018-8234,121018-XXXX,Sofie,Rasmussen,F,2018-10-12,2026-03-09,Oscar Rasmussen,+45 59 44 21 44,rasmussenfamilie@email.dk,Møllevej 7,6108,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00057,CLS-00124,851-SCH-001,851,071118-7645,071118-XXXX,Oliver,Rasmussen,M,2018-11-07,2026-03-09,Emil Rasmussen,+45 98 96 22 14,rasmussenfamilie@email.dk,Hovedgade 47,3033,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00058,CLS-00067,851-SCH-001,851,260719-5179,260719-XXXX,Sebastian,Andersen,M,2019-07-26,2026-03-09,Noah Andersen,+45 66 58 79 26,andersenfamilie@email.dk,Kirkevej 66,4994,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00059,CLS-00050,851-SCH-002,851,141018-3498,141018-XXXX,Ida,Thomsen,F,2018-10-14,2026-03-09,William Thomsen,+45 86 21 34 66,thomsenfamilie@email.dk,Nørregade 94,5991,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00060,CLS-00247,851-SCH-004,851,200319-1389,200319-XXXX,Oscar,Christensen,M,2019-03-20,2026-03-09,Frederik Christensen,+45 69 90 63 60,christensenfamilie@email.dk,Søndergade 100,3687,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00061,CLS-00180,851-SCH-005,851,141119-6933,141119-XXXX,Alfred,Rasmussen,M,2019-11-14,2026-03-09,Christian Rasmussen,+45 39 13 22 47,rasmussenfamilie@email.dk,Hovedgade 121,8053,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00062,CLS-00002,851-SCH-002,851,180819-8704,180819-XXXX,Anna,Madsen,F,2019-08-18,2026-03-09,Malthe Madsen,+45 45 41 13 65,madsenfamilie@email.dk,Østergade 50,9234,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00063,CLS-00203,851-SCH-003,851,221118-6255,221118-XXXX,Alfred,Hansen,M,2018-11-22,2026-03-09,Magnus Hansen,+45 74 36 19 75,hansenfamilie@email.dk,Østergade 94,6358,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00064,CLS-00224,851-SCH-003,851,180719-2701,180719-XXXX,Emil,Rasmussen,M,2019-07-18,2026-03-09,Christian Rasmussen,+45 92 49 46 90,rasmussenfamilie@email.dk,Hovedgade 21,8074,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00065,CLS-00026,851-SCH-004,851,250719-6091,250719-XXXX,Magnus,Pedersen,M,2019-07-25,2026-03-09,Emil Pedersen,+45 90 99 28 43,pedersenfamilie@email.dk,Vestergade 95,4583,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00066,CLS-00165,851-SCH-001,851,140118-9477,140118-XXXX,Noah,Petersen,M,2018-01-14,2026-03-09,Emil Petersen,+45 71 92 68 41,petersenfamilie@email.dk,Nørregade 82,5090,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00067,CLS-00005,851-SCH-004,851,071118-2388,071118-XXXX,Anna,Kristensen,F,2018-11-07,2026-03-09,Emil Kristensen,+45 30 81 60 57,kristensenfamilie@email.dk,Skovvej 21,3110,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00068,CLS-00230,851-SCH-001,851,251018-3913,251018-XXXX,Frederik,Olsen,M,2018-10-25,2026-03-09,Sebastian Olsen,+45 20 60 63 48,olsenfamilie@email.dk,Strandvej 172,1228,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00069,CLS-00211,851-SCH-001,851,080718-3179,080718-XXXX,Magnus,Sørensen,M,2018-07-08,2026-03-09,Malthe Sørensen,+45 72 42 20 53,sørensenfamilie@email.dk,Strandvej 161,6156,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00070,CLS-00100,851-SCH-002,851,220619-7169,220619-XXXX,William,Christensen,M,2019-06-22,2026-03-09,Magnus Christensen,+45 91 78 45 39,christensenfamilie@email.dk,Strandvej 138,2632,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00071,CLS-00127,851-SCH-001,851,010519-1025,010519-XXXX,Sebastian,Hansen,M,2019-05-01,2026-03-09,Mikkel Hansen,+45 88 64 72 38,hansenfamilie@email.dk,Kirkevej 77,4800,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00072,CLS-00032,851-SCH-005,851,220419-8998,220419-XXXX,Freja,Larsen,F,2019-04-22,2026-03-09,Emil Larsen,+45 86 89 57 64,larsenfamilie@email.dk,Nørregade 39,6726,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00073,CLS-00064,851-SCH-001,851,270419-8348,270419-XXXX,Mathilde,Christensen,F,2019-04-27,2026-03-09,Lucas Christensen,+45 57 93 15 85,christensenfamilie@email.dk,Vestergade 95,4508,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00074,CLS-00154,851-SCH-002,851,101019-8330,101019-XXXX,Emma,Hansen,F,2019-10-10,2026-03-09,Emil Hansen,+45 66 69 91 30,hansenfamilie@email.dk,Vestergade 55,5533,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00075,CLS-00186,851-SCH-001,851,260519-8577,260519-XXXX,Mikkel,Christensen,M,2019-05-26,2026-03-09,Rasmus Christensen,+45 29 75 34 75,christensenfamilie@email.dk,Vestergade 192,5346,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00076,CLS-00007,851-SCH-002,851,070418-3015,070418-XXXX,Sebastian,Kristensen,M,2018-04-07,2026-03-09,Mikkel Kristensen,+45 76 88 26 67,kristensenfamilie@email.dk,Møllevej 64,2482,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00077,CLS-00227,851-SCH-004,851,120819-8199,120819-XXXX,Magnus,Kristensen,M,2019-08-12,2026-03-09,Alfred Kristensen,+45 97 81 28 46,kristensenfamilie@email.dk,Møllevej 145,7946,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00078,CLS-00198,851-SCH-001,851,170118-6313,170118-XXXX,Christian,Olsen,M,2018-01-17,2026-03-09,Mikkel Olsen,+45 96 35 52 60,olsenfamilie@email.dk,Nørregade 100,9220,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00079,CLS-00239,851-SCH-002,851,130119-5130,130119-XXXX,Alma,Thomsen,F,2019-01-13,2026-03-09,Mikkel Thomsen,+45 30 14 70 53,thomsenfamilie@email.dk,Skovvej 13,7602,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00080,CLS-00123,851-SCH-005,851,110619-4659,110619-XXXX,Malthe,Jørgensen,M,2019-06-11,2026-03-09,Oscar Jørgensen,+45 92 65 63 84,jørgensenfamilie@email.dk,Strandvej 154,6873,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00081,CLS-00169,851-SCH-004,851,210719-9839,210719-XXXX,Emil,Jørgensen,M,2019-07-21,2026-03-09,Mikkel Jørgensen,+45 43 99 59 79,jørgensenfamilie@email.dk,Møllevej 99,6301,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00082,CLS-00028,851-SCH-001,851,241018-2271,241018-XXXX,Christian,Nielsen,M,2018-10-24,2026-03-09,Sebastian Nielsen,+45 68 90 90 48,nielsenfamilie@email.dk,Kirkevej 113,9528,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00083,CLS-00144,851-SCH-002,851,131219-6924,131219-XXXX,Karla,Sørensen,F,2019-12-13,2026-03-09,William Sørensen,+45 41 91 87 43,sørensenfamilie@email.dk,Kirkevej 52,5432,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00084,CLS-00190,851-SCH-002,851,300818-5193,300818-XXXX,Christian,Rasmussen,M,2018-08-30,2026-03-09,Emil Rasmussen,+45 40 24 75 40,rasmussenfamilie@email.dk,Hovedgade 44,9813,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00085,CLS-00003,851-SCH-004,851,190619-9756,190619-XXXX,Ella,Andersen,F,2019-06-19,2026-03-09,Alfred Andersen,+45 57 24 87 63,andersenfamilie@email.dk,Kirkevej 127,1329,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00086,CLS-00087,851-SCH-001,851,121118-4284,121118-XXXX,Emma,Petersen,F,2018-11-12,2026-03-09,Rasmus Petersen,+45 43 75 56 98,petersenfamilie@email.dk,Strandvej 186,1072,Autisme,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00087,CLS-00010,851-SCH-004,851,041119-1979,041119-XXXX,Sebastian,Nielsen,M,2019-11-04,2026-03-09,Magnus Nielsen,+45 69 34 81 72,nielsenfamilie@email.dk,Møllevej 12,1915,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00088,CLS-00037,851-SCH-001,851,191219-6788,191219-XXXX,Karla,Madsen,F,2019-12-19,2026-03-09,Oscar Madsen,+45 84 57 15 99,madsenfamilie@email.dk,Parkvej 140,7500,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00089,CLS-00107,851-SCH-001,851,091019-8782,091019-XXXX,Isabella,Thomsen,F,2019-10-09,2026-03-09,Emil Thomsen,+45 36 85 55 83,thomsenfamilie@email.dk,Nørregade 23,8883,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00090,CLS-00207,851-SCH-004,851,310718-3161,310718-XXXX,Oliver,Larsen,M,2018-07-31,2026-03-09,Malthe Larsen,+45 67 67 61 71,larsenfamilie@email.dk,Nørregade 83,4915,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00091,CLS-00093,851-SCH-002,851,031118-8881,031118-XXXX,Lucas,Hansen,M,2018-11-03,2026-03-09,Magnus Hansen,+45 86 23 91 95,hansenfamilie@email.dk,Strandvej 4,6502,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00092,CLS-00086,851-SCH-005,851,070818-1221,070818-XXXX,Christian,Kristensen,M,2018-08-07,2026-03-09,Noah Kristensen,+45 53 48 35 27,kristensenfamilie@email.dk,Østergade 79,9975,Ingen,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00093,CLS-00004,851-SCH-003,851,240118-1085,240118-XXXX,Christian,Hansen,M,2018-01-24,2026-03-09,Christian Hansen,+45 26 19 94 53,hansenfamilie@email.dk,Nørregade 30,8109,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00094,CLS-00110,851-SCH-005,851,260119-5845,260119-XXXX,Victor,Andersen,M,2019-01-26,2026-03-09,Lucas Andersen,+45 62 48 46 88,andersenfamilie@email.dk,Strandvej 40,8864,Dysleksi,true,2026-03-09 08:00:00,2026-03-09 08:00:00
STU-851-00095,CLS-00242,851-SCH-001,851,020919-8638,020919-XXXX,Anna,Thomsen,F,2019-09-02,2026-03-09,William Thomsen,+45 60 57 55 98,thomsenfamilie@email.dk,Strandvej 108,3748,ADHD,true,2026-03-09 08:00:00,2026-03-09 08:00:00
