teacher_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,email,phone,hire_date,subjects,salary_band,is_active,created_at,updated_at
TCH-101-00051,101-SCH-007,101,290473-4978,290473-XXXX,Freja,Madsen,F,1973-04-29,freja.madsen@skole.dk,+45 83 52 65 89,2026-03-09,"Musik,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00052,101-SCH-004,101,040691-6933,040691-XXXX,Magnus,Kristensen,M,1991-06-04,magnus.kristensen@skole.dk,+45 69 68 53 45,2026-03-09,"Geografi,Musik,Matematik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00053,101-SCH-004,101,110780-9808,110780-XXXX,Sofie,Hansen,F,1980-07-11,sofie.hansen@skole.dk,+45 77 66 30 86,2026-03-09,Historie,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00054,101-SCH-005,101,300679-1883,300679-XXXX,William,Christensen,M,1979-06-30,william.christensen@skole.dk,+45 45 39 87 88,2026-03-09,"Kemi,Idræt",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00055,101-SCH-007,101,210396-8305,210396-XXXX,Rasmus,Thomsen,M,1996-03-21,rasmus.thomsen@skole.dk,+45 76 63 30 30,2026-03-09,"Historie,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00056,101-SCH-006,101,240979-5692,240979-XXXX,Freja,Nielsen,F,1979-09-24,freja.nielsen@skole.dk,+45 61 45 86 53,2026-03-09,Musik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00057,101-SCH-003,101,020786-2078,020786-XXXX,Lærke,Pedersen,F,1986-07-02,lærke.pedersen@skole.dk,+45 41 81 36 23,2026-03-09,Fysik,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00058,101-SCH-007,101,161282-6527,161282-XXXX,Lucas,Petersen,M,1982-12-16,lucas.petersen@skole.dk,+45 32 26 41 92,2026-03-09,"Billedkunst,Matematik,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00059,101-SCH-007,101,180490-8008,180490-XXXX,Ella,Jørgensen,F,1990-04-18,ella.jørgensen@skole.dk,+45 48 26 26 93,2026-03-09,"Idræt,Billedkunst,Engelsk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00060,101-SCH-004,101,110888-3622,110888-XXXX,Lærke,Madsen,F,1988-08-11,lærke.madsen@skole.dk,+45 37 67 60 63,2026-03-09,"Billedkunst,Historie",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00061,101-SCH-007,101,140885-8401,140885-XXXX,Noah,Kristensen,M,1985-08-14,noah.kristensen@skole.dk,+45 38 65 15 85,2026-03-09,"Matematik,Billedkunst",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00062,101-SCH-004,101,211277-8467,211277-XXXX,Emil,Andersen,M,1977-12-21,emil.andersen@skole.dk,+45 40 82 84 60,2026-03-09,Kemi,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00063,101-SCH-006,101,070585-2116,070585-XXXX,Ella,Jensen,F,1985-05-07,ella.jensen@skole.dk,+45 62 59 32 95,2026-03-09,Biologi,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00064,101-SCH-002,101,030193-2702,030193-XXXX,Alma,Olsen,F,1993-01-03,alma.olsen@skole.dk,+45 29 46 60 13,2026-03-09,"Geografi,Fysik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00065,101-SCH-004,101,161176-1085,161176-XXXX,Emil,Hansen,M,1976-11-16,emil.hansen@skole.dk,+45 78 78 39 72,2026-03-09,"Biologi,Engelsk",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00066,101-SCH-003,101,010371-9853,010371-XXXX,Frederik,Larsen,M,1971-03-01,frederik.larsen@skole.dk,+45 49 75 26 54,2026-03-09,Dansk,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00067,101-SCH-001,101,190279-1449,190279-XXXX,Oliver,Andersen,M,1979-02-19,oliver.andersen@skole.dk,+45 51 71 50 74,2026-03-09,Matematik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00068,101-SCH-004,101,150587-7232,150587-XXXX,Clara,Jensen,F,1987-05-15,clara.jensen@skole.dk,+45 65 84 15 23,2026-03-09,"Fysik,Dansk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00069,101-SCH-004,101,051272-2342,051272-XXXX,Mathilde,Sørensen,F,1972-12-05,mathilde.sørensen@skole.dk,+45 70 66 27 56,2026-03-09,"Billedkunst,Engelsk,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00070,101-SCH-003,101,261095-5872,261095-XXXX,Sofie,Larsen,F,1995-10-26,sofie.larsen@skole.dk,+45 93 95 61 88,2026-03-09,Kemi,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00071,101-SCH-007,101,070479-4400,070479-XXXX,Ella,Jørgensen,F,1979-04-07,ella.jørgensen@skole.dk,+45 51 10 81 41,2026-03-09,Geografi,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00072,101-SCH-003,101,210190-9936,210190-XXXX,Karla,Jørgensen,F,1990-01-21,karla.jørgensen@skole.dk,+45 75 59 77 55,2026-03-09,Historie,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00073,101-SCH-004,101,041097-2066,041097-XXXX,Ida,Thomsen,F,1997-10-04,ida.thomsen@skole.dk,+45 74 81 54 55,2026-03-09,"Engelsk,Dansk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00074,101-SCH-007,101,090485-5053,090485-XXXX,William,Pedersen,M,1985-04-09,william.pedersen@skole.dk,+45 60 72 48 18,2026-03-09,"Billedkunst,Kemi,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00075,101-SCH-001,101,160596-6874,160596-XXXX,Freja,Kristensen,F,1996-05-16,freja.kristensen@skole.dk,+45 68 96 39 64,2026-03-09,"Fysik,Dansk",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00076,101-SCH-002,101,191082-3251,191082-XXXX,Frederik,Larsen,M,1982-10-19,frederik.larsen@skole.dk,+45 31 99 57 63,2026-03-09,"Fysik,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00077,101-SCH-004,101,130196-4681,130196-XXXX,Emil,Kristensen,M,1996-01-13,emil.kristensen@skole.dk,+45 20 75 11 87,2026-03-09,Fysik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00078,101-SCH-002,101,110280-6773,110280-XXXX,Alfred,Nielsen,M,1980-02-11,alfred.nielsen@skole.dk,+45 69 51 23 12,2026-03-09,"Geografi,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00079,101-SCH-004,101,250680-6730,250680-XXXX,Alma,Petersen,F,1980-06-25,alma.petersen@skole.dk,+45 32 49 44 20,2026-03-09,"Biologi,Matematik,Geografi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00080,101-SCH-001,101,040784-7529,040784-XXXX,Oliver,Andersen,M,1984-07-04,oliver.andersen@skole.dk,+45 56 13 86 39,2026-03-09,Matematik,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00081,101-SCH-006,101,090980-4336,090980-XXXX,Anna,Petersen,F,1980-09-09,anna.petersen@skole.dk,+45 24 25 26 67,2026-03-09,Billedkunst,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00082,101-SCH-006,101,140495-1501,140495-XXXX,Oliver,Kristensen,M,1995-04-14,oliver.kristensen@skole.dk,+45 81 57 17 10,2026-03-09,"Fysik,Geografi,Engelsk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00083,101-SCH-003,101,110972-3739,110972-XXXX,Emil,Jørgensen,M,1972-09-11,emil.jørgensen@skole.dk,+45 93 22 14 62,2026-03-09,"Fysik,Dansk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00084,101-SCH-005,101,260992-2334,260992-XXXX,Freja,Andersen,F,1992-09-26,freja.andersen@skole.dk,+45 82 20 26 73,2026-03-09,"Kemi,Dansk,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00085,101-SCH-006,101,260696-1870,260696-XXXX,Emma,Olsen,F,1996-06-26,emma.olsen@skole.dk,+45 76 91 76 28,2026-03-09,"Dansk,Engelsk,Musik",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00086,101-SCH-002,101,030591-7365,030591-XXXX,Lucas,Thomsen,M,1991-05-03,lucas.thomsen@skole.dk,+45 35 49 46 74,2026-03-09,Engelsk,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00087,101-SCH-001,101,020886-9276,020886-XXXX,Anna,Rasmussen,F,1986-08-02,anna.rasmussen@skole.dk,+45 37 41 58 96,2026-03-09,"Geografi,Idræt",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00088,101-SCH-002,101,301272-6779,301272-XXXX,Noah,Hansen,M,1972-12-30,noah.hansen@skole.dk,+45 90 12 44 36,2026-03-09,"Dansk,Billedkunst,Geografi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00089,101-SCH-004,101,130581-3989,130581-XXXX,Oliver,Jensen,M,1981-05-13,oliver.jensen@skole.dk,+45 50 54 18 94,2026-03-09,"Billedkunst,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00090,101-SCH-003,101,271285-1740,271285-XXXX,Sofia,Rasmussen,F,1985-12-27,sofia.rasmussen@skole.dk,+45 52 83 40 94,2026-03-09,"Matematik,Engelsk,Fysik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00091,101-SCH-003,101,270380-8454,270380-XXXX,Ida,Christensen,F,1980-03-27,ida.christensen@skole.dk,+45 25 20 56 18,2026-03-09,Historie,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00092,101-SCH-003,101,220877-7852,220877-XXXX,Clara,Rasmussen,F,1977-08-22,clara.rasmussen@skole.dk,+45 50 82 15 77,2026-03-09,Fysik,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00093,101-SCH-003,101,141097-9770,141097-XXXX,Ella,Christensen,F,1997-10-14,ella.christensen@skole.dk,+45 83 65 64 30,2026-03-09,Fysik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00094,101-SCH-007,101,290883-7587,290883-XXXX,Frederik,Pedersen,M,1983-08-29,frederik.pedersen@skole.dk,+45 49 86 33 88,2026-03-09,Kemi,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00095,101-SCH-003,101,270397-4748,270397-XXXX,Sofie,Andersen,F,1997-03-27,sofie.andersen@skole.dk,+45 59 76 14 17,2026-03-09,"Fysik,Matematik,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00096,101-SCH-005,101,220372-2329,220372-XXXX,Oliver,Jørgensen,M,1972-03-22,oliver.jørgensen@skole.dk,+45 99 32 54 50,2026-03-09,"Geografi,Biologi,Musik",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00097,101-SCH-002,101,211284-2471,211284-XXXX,Malthe,Petersen,M,1984-12-21,malthe.petersen@skole.dk,+45 81 17 18 66,2026-03-09,"Dansk,Kemi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00098,101-SCH-002,101,130486-9826,130486-XXXX,Emma,Olsen,F,1986-04-13,emma.olsen@skole.dk,+45 79 88 63 11,2026-03-09,"Dansk,Matematik,Engelsk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00099,101-SCH-004,101,151087-5335,151087-XXXX,Noah,Jørgensen,M,1987-10-15,noah.jørgensen@skole.dk,+45 50 14 94 22,2026-03-09,"Dansk,Musik",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00100,101-SCH-002,101,141085-6103,141085-XXXX,Lucas,Christensen,M,1985-10-14,lucas.christensen@skole.dk,+45 79 41 70 69,2026-03-09,Historie,C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00101,101-SCH-003,101,020980-3613,020980-XXXX,Mikkel,Thomsen,M,1980-09-02,mikkel.thomsen@skole.dk,+45 72 69 72 95,2026-03-09,"Idræt,Fysik,Biologi",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00102,101-SCH-005,101,231097-7781,231097-XXXX,Oscar,Christensen,M,1997-10-23,oscar.christensen@skole.dk,+45 57 75 99 62,2026-03-09,"Matematik,Billedkunst,Historie",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00103,101-SCH-007,101,140982-5154,140982-XXXX,Sofia,Nielsen,F,1982-09-14,sofia.nielsen@skole.dk,+45 70 32 30 21,2026-03-09,Dansk,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00104,101-SCH-004,101,280797-3602,280797-XXXX,Victoria,Jørgensen,F,1997-07-28,victoria.jørgensen@skole.dk,+45 83 95 95 33,2026-03-09,"Matematik,Kemi",B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00105,101-SCH-005,101,130171-2950,130171-XXXX,Freja,Petersen,F,1971-01-13,freja.petersen@skole.dk,+45 62 77 99 58,2026-03-09,"Historie,Geografi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00106,101-SCH-003,101,270989-1534,270989-XXXX,Sofia,Petersen,F,1989-09-27,sofia.petersen@skole.dk,+45 33 27 29 92,2026-03-09,Geografi,A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00107,101-SCH-005,101,260689-2888,260689-XXXX,Emma,Andersen,F,1989-06-26,emma.andersen@skole.dk,+45 61 10 29 47,2026-03-09,"Geografi,Engelsk,Biologi",A,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00108,101-SCH-006,101,170875-5756,170875-XXXX,Ida,Larsen,F,1975-08-17,ida.larsen@skole.dk,+45 28 11 46 47,2026-03-09,Musik,B,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00109,101-SCH-007,101,040986-4156,040986-XXXX,Emma,Jørgensen,F,1986-09-04,emma.jørgensen@skole.dk,+45 73 44 18 19,2026-03-09,"Matematik,Kemi,Idræt",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00110,101-SCH-003,101,301078-1767,301078-XXXX,Frederik,Madsen,M,1978-10-30,frederik.madsen@skole.dk,+45 54 60 77 61,2026-03-09,"Matematik,Engelsk",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
TCH-101-00111,101-SCH-002,101,090787-1745,090787-XXXX,Frederik,Thomsen,M,1987-07-09,frederik.thomsen@skole.dk,+45 61 71 31 76,2026-03-09,"Kemi,Historie",C,true,2026-03-09 08:00:00,2026-03-09 08:00:00
