teacher_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,email,phone,hire_date,subjects,salary_band,is_active,created_at,updated_at
TCH-00042,561-SCH-002,561,111262-8341,111262-XXXX,Christian,Berg,M,1962-12-11,christian.berg@bakkeprivatskole.dk,+45 42 91 17 78,2007-11-01,Kemi,D,True,2026-02-27T13:34:08.185802,2026-02-27T13:34:08.185803
TCH-00043,561-SCH-002,561,240469-1330,240469-XXXX,Mathilde,Rasmussen,F,1969-04-24,mathilde.rasmussen@bakkeprivatskole.dk,+45 68 31 40 78,2021-02-01,"Dansk,Kemi",C,True,2026-02-27T13:34:08.185817,2026-02-27T13:34:08.185818
TCH-00044,561-SCH-002,561,190476-2293,190476-XXXX,Mads,Kristensen,M,1976-04-19,mads.kristensen@bakkeprivatskole.dk,+45 91 89 25 63,2021-04-01,Tysk,D,True,2026-02-27T13:34:08.185833,2026-02-27T13:34:08.185833
TCH-00045,561-SCH-002,561,130773-7597,130773-XXXX,Victor,Jorgensen,M,1973-07-13,victor.jorgensen@bakkeprivatskole.dk,+45 59 43 94 49,2010-02-01,"Idraet,Samfundsfag",B,True,2026-02-27T13:34:08.185848,2026-02-27T13:34:08.185849
TCH-00046,561-SCH-002,561,060671-2988,060671-XXXX,Alma,Larsen,F,1971-06-06,alma.larsen@bakkeprivatskole.dk,+45 34 50 16 50,2007-03-01,Matematik,B,True,2026-02-27T13:34:08.185865,2026-02-27T13:34:08.185866
TCH-00047,561-SCH-002,561,200674-6003,200674-XXXX,Victor,Sorensen,M,1974-06-20,victor.sorensen@bakkeprivatskole.dk,+45 87 93 81 94,2019-01-01,Geografi,D,True,2026-02-27T13:34:08.185882,2026-02-27T13:34:08.185883
TCH-00048,561-SCH-002,561,150564-4137,150564-XXXX,Frederik,Berg,M,1964-05-15,frederik.berg@bakkeprivatskole.dk,+45 68 72 85 41,2014-04-01,"Musik,Tysk",B,True,2026-02-27T13:34:08.185897,2026-02-27T13:34:08.185898
TCH-00049,561-SCH-002,561,080360-7589,080360-XXXX,Tobias,Thomsen,M,1960-03-08,tobias.thomsen@bakkeprivatskole.dk,+45 58 81 72 89,2012-01-01,"Samfundsfag,Dansk,Engelsk",D,True,2026-02-27T13:34:08.185913,2026-02-27T13:34:08.185914
TCH-00050,561-SCH-002,561,011261-2041,011261-XXXX,Oscar,Olsen,M,1961-12-01,oscar.olsen@bakkeprivatskole.dk,+45 46 89 89 29,2023-03-01,"Biologi,Geografi,Billedkunst",A,True,2026-02-27T13:34:08.185932,2026-02-27T13:34:08.185932
TCH-00051,561-SCH-002,561,080286-2100,080286-XXXX,Katrine,Knudsen,F,1986-02-08,katrine.knudsen@bakkeprivatskole.dk,+45 22 93 72 54,2011-05-01,"Kemi,Musik",C,True,2026-02-27T13:34:08.185947,2026-02-27T13:34:08.185948
TCH-00052,561-SCH-002,561,131165-9661,131165-XXXX,Simon,Thomsen,M,1965-11-13,simon.thomsen@bakkeprivatskole.dk,+45 44 75 76 53,2017-06-01,"Idraet,Geografi",B,True,2026-02-27T13:34:08.185963,2026-02-27T13:34:08.185963
TCH-00053,561-SCH-002,561,151188-1676,151188-XXXX,Emilie,Madsen,F,1988-11-15,emilie.madsen@bakkeprivatskole.dk,+45 87 88 46 53,2019-02-01,"Fysik,Idraet",D,True,2026-02-27T13:34:08.185978,2026-02-27T13:34:08.185979
TCH-00054,561-SCH-002,561,051163-4227,051163-XXXX,Mathias,Moller,M,1963-11-05,mathias.moller@bakkeprivatskole.dk,+45 47 30 68 74,2016-02-01,Historie,D,True,2026-02-27T13:34:08.185994,2026-02-27T13:34:08.185995
TCH-00055,561-SCH-002,561,120392-6637,120392-XXXX,Mikkel,Madsen,M,1992-03-12,mikkel.madsen@bakkeprivatskole.dk,+45 77 85 39 74,2017-07-01,Billedkunst,C,True,2026-02-27T13:34:08.186009,2026-02-27T13:34:08.186010
TCH-00056,561-SCH-003,561,180665-2651,180665-XXXX,Magnus,Moller,M,1965-06-18,magnus.moller@strandfolkeskole.dk,+45 85 48 35 60,2015-04-01,"Musik,Samfundsfag,Dansk",D,True,2026-02-27T13:34:08.186026,2026-02-27T13:34:08.186027
TCH-00057,561-SCH-003,561,171184-8763,171184-XXXX,Kasper,Johansen,M,1984-11-17,kasper.johansen@strandfolkeskole.dk,+45 95 16 18 64,2019-11-01,"Biologi,Idraet",C,True,2026-02-27T13:34:08.186041,2026-02-27T13:34:08.186042
TCH-00058,561-SCH-003,561,150479-6959,150479-XXXX,Magnus,Thomsen,M,1979-04-15,magnus.thomsen@strandfolkeskole.dk,+45 34 98 62 14,2017-11-01,Kemi,C,True,2026-02-27T13:34:08.186056,2026-02-27T13:34:08.186057
TCH-00059,561-SCH-003,561,020467-7559,020467-XXXX,Oscar,Knudsen,M,1967-04-02,oscar.knudsen@strandfolkeskole.dk,+45 90 87 75 48,2003-12-01,"Matematik,Fysik",B,True,2026-02-27T13:34:08.186071,2026-02-27T13:34:08.186072
TCH-00060,561-SCH-003,561,140494-8655,140494-XXXX,Frederik,Mortensen,M,1994-04-14,frederik.mortensen@strandfolkeskole.dk,+45 22 15 82 59,2019-04-01,Idraet,C,True,2026-02-27T13:34:08.186087,2026-02-27T13:34:08.186088
TCH-00061,561-SCH-003,561,070581-1635,070581-XXXX,Mads,Christensen,M,1981-05-07,mads.christensen@strandfolkeskole.dk,+45 66 85 72 70,2012-09-01,Fysik,C,True,2026-02-27T13:34:08.186101,2026-02-27T13:34:08.186102
TCH-00062,561-SCH-003,561,170667-7736,170667-XXXX,Sofie,Andersen,F,1967-06-17,sofie.andersen@strandfolkeskole.dk,+45 92 78 56 27,2015-05-01,Musik,A,True,2026-02-27T13:34:08.186116,2026-02-27T13:34:08.186117
TCH-00063,561-SCH-003,561,040788-9844,040788-XXXX,Sarah,Knudsen,F,1988-07-04,sarah.knudsen@strandfolkeskole.dk,+45 98 10 96 24,2016-09-01,Geografi,D,True,2026-02-27T13:34:08.186132,2026-02-27T13:34:08.186133
TCH-00064,561-SCH-003,561,251076-7802,251076-XXXX,Katrine,Olsen,F,1976-10-25,katrine.olsen@strandfolkeskole.dk,+45 36 70 97 99,2020-10-01,"Fysik,Kemi,Engelsk",C,True,2026-02-27T13:34:08.186148,2026-02-27T13:34:08.186148
TCH-00065,561-SCH-003,561,121170-5319,121170-XXXX,Mads,Jakobsen,M,1970-11-12,mads.jakobsen@strandfolkeskole.dk,+45 98 89 22 44,2002-03-01,Samfundsfag,B,True,2026-02-27T13:34:08.186163,2026-02-27T13:34:08.186163
TCH-00066,561-SCH-003,561,270977-4435,270977-XXXX,Sebastian,Johansen,M,1977-09-27,sebastian.johansen@strandfolkeskole.dk,+45 57 80 67 16,2004-03-01,"Dansk,Samfundsfag,Idraet",A,True,2026-02-27T13:34:08.186179,2026-02-27T13:34:08.186179
TCH-00067,561-SCH-003,561,280483-6166,280483-XXXX,Katrine,Lund,F,1983-04-28,katrine.lund@strandfolkeskole.dk,+45 66 71 68 50,2008-11-01,"Samfundsfag,Fysik,Idraet",B,True,2026-02-27T13:34:08.186194,2026-02-27T13:34:08.186195
TCH-00068,561-SCH-003,561,030763-6557,030763-XXXX,Christian,Pedersen,M,1963-07-03,christian.pedersen@strandfolkeskole.dk,+45 55 94 63 70,2008-07-01,Fysik,A,True,2026-02-27T13:34:08.186209,2026-02-27T13:34:08.186210
TCH-00069,561-SCH-003,561,261269-2946,261269-XXXX,Sarah,Andersen,F,1969-12-26,sarah.andersen@strandfolkeskole.dk,+45 29 51 87 23,2000-07-01,"Samfundsfag,Geografi,Billedkunst",C,True,2026-02-27T13:34:08.186224,2026-02-27T13:34:08.186225
TCH-00070,561-SCH-003,561,260893-9918,260893-XXXX,Caroline,Nielsen,F,1993-08-26,caroline.nielsen@strandfolkeskole.dk,+45 95 50 97 88,2021-11-01,"Musik,Kemi",C,True,2026-02-27T13:34:08.186240,2026-02-27T13:34:08.186241
TCH-00071,561-SCH-003,561,200769-4823,200769-XXXX,Mikkel,Rasmussen,M,1969-07-20,mikkel.rasmussen@strandfolkeskole.dk,+45 86 15 39 47,2001-06-01,"Idraet,Tysk,Historie",A,True,2026-02-27T13:34:08.186255,2026-02-27T13:34:08.186256
TCH-00072,561-SCH-003,561,180878-2775,180878-XXXX,Oliver,Sorensen,M,1978-08-18,oliver.sorensen@strandfolkeskole.dk,+45 97 64 78 47,2005-05-01,"Samfundsfag,Historie",C,True,2026-02-27T13:34:08.186271,2026-02-27T13:34:08.186271
TCH-00073,561-SCH-003,561,170690-1859,170690-XXXX,Mikkel,Pedersen,M,1990-06-17,mikkel.pedersen@strandfolkeskole.dk,+45 36 70 52 99,2015-08-01,"Engelsk,Samfundsfag",B,True,2026-02-27T13:34:08.186286,2026-02-27T13:34:08.186286
TCH-00074,561-SCH-003,561,230578-1344,230578-XXXX,Victoria,Jakobsen,F,1978-05-23,victoria.jakobsen@strandfolkeskole.dk,+45 44 14 33 36,2019-01-01,"Idraet,Musik,Engelsk",A,True,2026-02-27T13:34:08.186301,2026-02-27T13:34:08.186302
TCH-00075,561-SCH-004,561,090295-1319,090295-XXXX,Mikkel,Christensen,M,1995-02-09,mikkel.christensen@nordreprivatskole.dk,+45 37 71 87 70,2020-10-01,"Billedkunst,Geografi,Samfundsfag",C,True,2026-02-27T13:34:08.186316,2026-02-27T13:34:08.186317
TCH-00076,561-SCH-004,561,141268-6194,141268-XXXX,Alma,Kristensen,F,1968-12-14,alma.kristensen@nordreprivatskole.dk,+45 26 28 85 69,2020-05-01,Engelsk,B,True,2026-02-27T13:34:08.186331,2026-02-27T13:34:08.186332
TCH-00077,561-SCH-004,561,270669-8432,270669-XXXX,Emilie,Kristensen,F,1969-06-27,emilie.kristensen@nordreprivatskole.dk,+45 86 30 69 53,2023-05-01,Biologi,C,True,2026-02-27T13:34:08.186346,2026-02-27T13:34:08.186347
TCH-00078,561-SCH-004,561,130570-9456,130570-XXXX,Julie,Lund,F,1970-05-13,julie.lund@nordreprivatskole.dk,+45 26 95 30 30,2009-05-01,Engelsk,A,True,2026-02-27T13:34:08.186370,2026-02-27T13:34:08.186371
TCH-00079,561-SCH-004,561,130873-3089,130873-XXXX,Christian,Jorgensen,M,1973-08-13,christian.jorgensen@nordreprivatskole.dk,+45 52 57 12 59,2001-09-01,"Matematik,Idraet,Historie",B,True,2026-02-27T13:34:08.186389,2026-02-27T13:34:08.186390
TCH-00080,561-SCH-004,561,240873-7598,240873-XXXX,Sarah,Thomsen,F,1973-08-24,sarah.thomsen@nordreprivatskole.dk,+45 46 89 68 72,2015-09-01,"Musik,Historie,Geografi",C,True,2026-02-27T13:34:08.186405,2026-02-27T13:34:08.186406
TCH-00081,561-SCH-004,561,280395-6308,280395-XXXX,Line,Andersen,F,1995-03-28,line.andersen@nordreprivatskole.dk,+45 52 78 73 67,2020-08-01,Matematik,D,True,2026-02-27T13:34:08.186422,2026-02-27T13:34:08.186423
TCH-00082,561-SCH-004,561,281166-9310,281166-XXXX,Camilla,Lund,F,1966-11-28,camilla.lund@nordreprivatskole.dk,+45 60 35 76 46,2012-09-01,"Matematik,Fysik,Dansk",C,True,2026-02-27T13:34:08.186437,2026-02-27T13:34:08.186438
TCH-00083,561-SCH-004,561,270883-4033,270883-XXXX,Emil,Berg,M,1983-08-27,emil.berg@nordreprivatskole.dk,+45 52 94 34 12,2008-03-01,"Dansk,Musik",B,True,2026-02-27T13:34:08.186453,2026-02-27T13:34:08.186454
TCH-00084,561-SCH-004,561,071295-3692,071295-XXXX,Victoria,Larsen,F,1995-12-07,victoria.larsen@nordreprivatskole.dk,+45 21 99 75 20,2020-05-01,Idraet,C,True,2026-02-27T13:34:08.186468,2026-02-27T13:34:08.186469
TCH-00085,561-SCH-004,561,141282-7074,141282-XXXX,Emilie,Christensen,F,1982-12-14,emilie.christensen@nordreprivatskole.dk,+45 45 52 14 34,2008-06-01,"Idraet,Kemi",A,True,2026-02-27T13:34:08.186483,2026-02-27T13:34:08.186484
TCH-00086,561-SCH-004,561,251295-1210,251295-XXXX,Victoria,Moller,F,1995-12-25,victoria.moller@nordreprivatskole.dk,+45 61 27 64 55,2020-02-01,Engelsk,A,True,2026-02-27T13:34:08.186499,2026-02-27T13:34:08.186499
TCH-00087,561-SCH-004,561,030762-7549,030762-XXXX,Noah,Knudsen,M,1962-07-03,noah.knudsen@nordreprivatskole.dk,+45 21 31 48 43,2011-09-01,"Matematik,Billedkunst",A,True,2026-02-27T13:34:08.186514,2026-02-27T13:34:08.186515
TCH-00088,561-SCH-004,561,030195-5134,030195-XXXX,Alma,Jensen,F,1995-01-03,alma.jensen@nordreprivatskole.dk,+45 72 21 57 49,2020-07-01,"Engelsk,Idraet,Billedkunst",B,True,2026-02-27T13:34:08.186530,2026-02-27T13:34:08.186531
TCH-00089,561-SCH-004,561,220885-3467,220885-XXXX,Tobias,Poulsen,M,1985-08-22,tobias.poulsen@nordreprivatskole.dk,+45 23 88 74 40,2010-10-01,"Billedkunst,Historie,Biologi",C,True,2026-02-27T13:34:08.186545,2026-02-27T13:34:08.186546
TCH-00090,561-SCH-004,561,200572-9870,200572-XXXX,Laura,Mortensen,F,1972-05-20,laura.mortensen@nordreprivatskole.dk,+45 28 24 42 32,2010-04-01,Fysik,B,True,2026-02-27T13:34:08.186560,2026-02-27T13:34:08.186561
TCH-00091,561-SCH-004,561,270769-7312,270769-XXXX,Caroline,Thomsen,F,1969-07-27,caroline.thomsen@nordreprivatskole.dk,+45 86 42 98 72,2003-03-01,"Engelsk,Historie",C,True,2026-02-27T13:34:08.186576,2026-02-27T13:34:08.186576
TCH-00092,561-SCH-004,561,250880-7159,250880-XXXX,Jakob,Rasmussen,M,1980-08-25,jakob.rasmussen@nordreprivatskole.dk,+45 38 28 96 93,2013-05-01,Kemi,C,True,2026-02-27T13:34:08.186591,2026-02-27T13:34:08.186592
TCH-00093,561-SCH-004,561,060460-7605,060460-XXXX,Frederik,Jakobsen,M,1960-04-06,frederik.jakobsen@nordreprivatskole.dk,+45 40 25 32 59,2002-02-01,"Engelsk,Musik",C,True,2026-02-27T13:34:08.186607,2026-02-27T13:34:08.186607
