teacher_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,email,phone,hire_date,subjects,salary_band,is_active,created_at,updated_at
TCH-00011,101-SCH-001,101,090961-7532,090961-XXXX,Freja,Thomsen,F,1961-09-09,freja.thomsen@kirkefolkeskole.dk,+45 45 75 78 11,2010-11-01,"Geografi,Samfundsfag,Kemi",B,True,2026-02-27T13:34:07.839505,2026-02-27T13:34:07.839506
TCH-00012,101-SCH-001,101,110773-8837,110773-XXXX,Magnus,Johansen,M,1973-07-11,magnus.johansen@kirkefolkeskole.dk,+45 37 67 73 28,2000-10-01,"Dansk,Musik,Fysik",C,True,2026-02-27T13:34:07.839523,2026-02-27T13:34:07.839524
TCH-00013,101-SCH-001,101,270278-9391,270278-XXXX,Rasmus,Berg,M,1978-02-27,rasmus.berg@kirkefolkeskole.dk,+45 23 82 54 80,2022-04-01,"Samfundsfag,Musik",A,True,2026-02-27T13:34:07.839540,2026-02-27T13:34:07.839541
TCH-00014,101-SCH-001,101,260193-6391,260193-XXXX,Sebastian,Andersen,M,1993-01-26,sebastian.andersen@kirkefolkeskole.dk,+45 95 73 36 99,2018-07-01,"Musik,Kemi,Historie",C,True,2026-02-27T13:34:07.839557,2026-02-27T13:34:07.839558
TCH-00015,101-SCH-001,101,050185-2097,050185-XXXX,Victor,Olsen,M,1985-01-05,victor.olsen@kirkefolkeskole.dk,+45 77 27 31 17,2010-06-01,Dansk,A,True,2026-02-27T13:34:07.839574,2026-02-27T13:34:07.839575
TCH-00016,101-SCH-001,101,020865-2017,020865-XXXX,Emil,Jensen,M,1965-08-02,emil.jensen@kirkefolkeskole.dk,+45 39 63 38 72,2006-06-01,"Idraet,Biologi",A,True,2026-02-27T13:34:07.839591,2026-02-27T13:34:07.839592
TCH-00017,101-SCH-001,101,110981-5735,110981-XXXX,Lucas,Johansen,M,1981-09-11,lucas.johansen@kirkefolkeskole.dk,+45 79 20 62 75,2012-04-01,"Biologi,Dansk,Matematik",A,True,2026-02-27T13:34:07.839608,2026-02-27T13:34:07.839609
TCH-00018,101-SCH-001,101,171088-3258,171088-XXXX,Alma,Mortensen,F,1988-10-17,alma.mortensen@kirkefolkeskole.dk,+45 58 45 70 17,2013-03-01,"Engelsk,Billedkunst",A,True,2026-02-27T13:34:07.839626,2026-02-27T13:34:07.839626
TCH-00019,101-SCH-001,101,061165-7322,061165-XXXX,Josefine,Jensen,F,1965-11-06,josefine.jensen@kirkefolkeskole.dk,+45 48 66 91 95,2012-12-01,"Samfundsfag,Musik",A,True,2026-02-27T13:34:07.839642,2026-02-27T13:34:07.839643
TCH-00020,101-SCH-001,101,280563-3777,280563-XXXX,Oscar,Thomsen,M,1963-05-28,oscar.thomsen@kirkefolkeskole.dk,+45 85 81 30 40,2000-07-01,"Tysk,Samfundsfag",D,True,2026-02-27T13:34:07.839659,2026-02-27T13:34:07.839660
TCH-00021,101-SCH-001,101,240173-3931,240173-XXXX,Simon,Sorensen,M,1973-01-24,simon.sorensen@kirkefolkeskole.dk,+45 81 94 81 11,2000-06-01,"Engelsk,Matematik,Billedkunst",D,True,2026-02-27T13:34:07.839678,2026-02-27T13:34:07.839679
TCH-00022,101-SCH-001,101,170464-5268,170464-XXXX,Maja,Pedersen,F,1964-04-17,maja.pedersen@kirkefolkeskole.dk,+45 43 48 49 42,2007-02-01,"Musik,Billedkunst,Kemi",C,True,2026-02-27T13:34:07.839696,2026-02-27T13:34:07.839697
TCH-00023,101-SCH-001,101,130489-3018,130489-XXXX,Laura,Jorgensen,F,1989-04-13,laura.jorgensen@kirkefolkeskole.dk,+45 52 76 32 13,2014-11-01,Idraet,C,True,2026-02-27T13:34:07.839712,2026-02-27T13:34:07.839713
TCH-00024,101-SCH-001,101,080675-1484,080675-XXXX,Freja,Knudsen,F,1975-06-08,freja.knudsen@kirkefolkeskole.dk,+45 68 46 90 60,2000-12-01,"Fysik,Tysk",A,True,2026-02-27T13:34:07.839731,2026-02-27T13:34:07.839732
TCH-00025,101-SCH-001,101,140476-5144,140476-XXXX,Mathilde,Poulsen,F,1976-04-14,mathilde.poulsen@kirkefolkeskole.dk,+45 79 69 11 29,2010-06-01,"Idraet,Biologi,Billedkunst",D,True,2026-02-27T13:34:07.839752,2026-02-27T13:34:07.839753
TCH-00026,101-SCH-001,101,140571-5773,140571-XXXX,William,Knudsen,M,1971-05-14,william.knudsen@kirkefolkeskole.dk,+45 86 45 50 81,2008-01-01,Historie,C,True,2026-02-27T13:34:07.839768,2026-02-27T13:34:07.839768
TCH-00027,101-SCH-001,101,010980-1569,010980-XXXX,Kasper,Madsen,M,1980-09-01,kasper.madsen@kirkefolkeskole.dk,+45 32 68 34 61,2011-11-01,"Tysk,Idraet,Dansk",A,True,2026-02-27T13:34:07.839783,2026-02-27T13:34:07.839784
TCH-00028,101-SCH-001,101,200290-7914,200290-XXXX,Katrine,Nielsen,F,1990-02-20,katrine.nielsen@kirkefolkeskole.dk,+45 56 50 22 63,2015-06-01,"Geografi,Musik,Billedkunst",C,True,2026-02-27T13:34:07.839800,2026-02-27T13:34:07.839801
TCH-00029,101-SCH-001,101,041282-9671,041282-XXXX,Noah,Hansen,M,1982-12-04,noah.hansen@kirkefolkeskole.dk,+45 67 36 93 72,2008-08-01,Matematik,B,True,2026-02-27T13:34:07.839816,2026-02-27T13:34:07.839817
TCH-00030,101-SCH-001,101,090869-1924,090869-XXXX,Sofie,Jakobsen,F,1969-08-09,sofie.jakobsen@kirkefolkeskole.dk,+45 61 63 27 43,2018-01-01,Fysik,C,True,2026-02-27T13:34:07.839832,2026-02-27T13:34:07.839833
TCH-00031,101-SCH-001,101,260895-8678,260895-XXXX,Anna,Jakobsen,F,1995-08-26,anna.jakobsen@kirkefolkeskole.dk,+45 89 94 48 92,2020-03-01,Historie,A,True,2026-02-27T13:34:07.839848,2026-02-27T13:34:07.839848
TCH-00032,101-SCH-001,101,061069-9374,061069-XXXX,Victoria,Nielsen,F,1969-10-06,victoria.nielsen@kirkefolkeskole.dk,+45 62 68 71 88,2010-09-01,Tysk,D,True,2026-02-27T13:34:07.839864,2026-02-27T13:34:07.839865
TCH-00033,101-SCH-001,101,271166-9995,271166-XXXX,Jakob,Jensen,M,1966-11-27,jakob.jensen@kirkefolkeskole.dk,+45 77 42 73 22,2018-09-01,"Geografi,Matematik",A,True,2026-02-27T13:34:07.839880,2026-02-27T13:34:07.839880
TCH-00034,101-SCH-001,101,110692-6879,110692-XXXX,Emil,Knudsen,M,1992-06-11,emil.knudsen@kirkefolkeskole.dk,+45 99 21 58 29,2017-12-01,Matematik,D,True,2026-02-27T13:34:07.839896,2026-02-27T13:34:07.839896
TCH-00035,101-SCH-001,101,270362-4878,270362-XXXX,Line,Pedersen,F,1962-03-27,line.pedersen@kirkefolkeskole.dk,+45 32 60 34 10,2006-12-01,"Idraet,Biologi",D,True,2026-02-27T13:34:07.839912,2026-02-27T13:34:07.839913
TCH-00036,101-SCH-001,101,060978-3564,060978-XXXX,Nanna,Sorensen,F,1978-09-06,nanna.sorensen@kirkefolkeskole.dk,+45 27 54 69 92,2003-11-01,"Geografi,Samfundsfag",B,True,2026-02-27T13:34:07.839928,2026-02-27T13:34:07.839929
TCH-00037,101-SCH-001,101,061171-3563,061171-XXXX,Sebastian,Rasmussen,M,1971-11-06,sebastian.rasmussen@kirkefolkeskole.dk,+45 55 83 94 88,2002-09-01,"Geografi,Billedkunst",C,True,2026-02-27T13:34:07.839953,2026-02-27T13:34:07.839954
TCH-00038,101-SCH-001,101,101177-1971,101177-XXXX,Mikkel,Moller,M,1977-11-10,mikkel.moller@kirkefolkeskole.dk,+45 88 49 57 22,2004-07-01,"Samfundsfag,Billedkunst",C,True,2026-02-27T13:34:07.839968,2026-02-27T13:34:07.839969
TCH-00039,101-SCH-001,101,011084-5045,011084-XXXX,Oliver,Nielsen,M,1984-10-01,oliver.nielsen@kirkefolkeskole.dk,+45 90 71 11 42,2009-09-01,Idraet,D,False,2026-02-27T13:34:07.839985,2026-02-27T13:34:07.839985
TCH-00040,101-SCH-002,101,230766-4827,230766-XXXX,Noah,Petersen,M,1966-07-23,noah.petersen@slotskole.dk,+45 42 24 47 53,2016-10-01,Dansk,D,True,2026-02-27T13:34:07.840001,2026-02-27T13:34:07.840002
TCH-00041,101-SCH-002,101,031066-5518,031066-XXXX,Maja,Lund,F,1966-10-03,maja.lund@slotskole.dk,+45 20 32 67 93,2001-01-01,"Musik,Tysk",A,True,2026-02-27T13:34:07.840017,2026-02-27T13:34:07.840018
TCH-00042,101-SCH-002,101,060264-5770,060264-XXXX,Mathilde,Madsen,F,1964-02-06,mathilde.madsen@slotskole.dk,+45 73 55 84 16,2022-07-01,"Biologi,Fysik,Dansk",B,True,2026-02-27T13:34:07.840033,2026-02-27T13:34:07.840033
TCH-00043,101-SCH-002,101,190686-4071,190686-XXXX,Oliver,Thomsen,M,1986-06-19,oliver.thomsen@slotskole.dk,+45 46 83 23 42,2011-11-01,"Billedkunst,Geografi,Historie",C,True,2026-02-27T13:34:07.840049,2026-02-27T13:34:07.840050
TCH-00044,101-SCH-002,101,280462-6136,280462-XXXX,Emma,Jakobsen,F,1962-04-28,emma.jakobsen@slotskole.dk,+45 66 15 98 24,2010-08-01,"Dansk,Samfundsfag,Engelsk",D,True,2026-02-27T13:34:07.840138,2026-02-27T13:34:07.840139
TCH-00045,101-SCH-002,101,250773-4043,250773-XXXX,Mikkel,Rasmussen,M,1973-07-25,mikkel.rasmussen@slotskole.dk,+45 64 67 44 20,2001-06-01,"Idraet,Samfundsfag,Kemi",B,True,2026-02-27T13:34:07.840154,2026-02-27T13:34:07.840155
TCH-00046,101-SCH-002,101,161061-8541,161061-XXXX,Jonas,Larsen,M,1961-10-16,jonas.larsen@slotskole.dk,+45 50 35 39 77,2015-11-01,"Musik,Biologi,Dansk",D,True,2026-02-27T13:34:07.840169,2026-02-27T13:34:07.840170
TCH-00047,101-SCH-002,101,270582-1946,270582-XXXX,Sofie,Kristensen,F,1982-05-27,sofie.kristensen@slotskole.dk,+45 69 96 26 52,2007-09-01,Fysik,A,True,2026-02-27T13:34:07.840184,2026-02-27T13:34:07.840185
TCH-00048,101-SCH-002,101,200687-3734,200687-XXXX,Laura,Sorensen,F,1987-06-20,laura.sorensen@slotskole.dk,+45 26 71 87 22,2021-12-01,"Engelsk,Geografi,Fysik",B,True,2026-02-27T13:34:07.840199,2026-02-27T13:34:07.840200
TCH-00049,101-SCH-002,101,120464-7044,120464-XXXX,Sarah,Sorensen,F,1964-04-12,sarah.sorensen@slotskole.dk,+45 61 26 49 44,2019-04-01,"Fysik,Tysk,Billedkunst",A,False,2026-02-27T13:34:07.840215,2026-02-27T13:34:07.840215
TCH-00050,101-SCH-002,101,110980-1840,110980-XXXX,Josefine,Pedersen,F,1980-09-11,josefine.pedersen@slotskole.dk,+45 95 93 52 74,2019-08-01,"Idraet,Engelsk,Dansk",B,True,2026-02-27T13:34:07.840230,2026-02-27T13:34:07.840231
TCH-00051,101-SCH-002,101,160188-4800,160188-XXXX,Sofie,Mortensen,F,1988-01-16,sofie.mortensen@slotskole.dk,+45 78 82 13 29,2020-01-01,Biologi,C,True,2026-02-27T13:34:07.840245,2026-02-27T13:34:07.840246
TCH-00052,101-SCH-002,101,060378-8832,060378-XXXX,Isabella,Jakobsen,F,1978-03-06,isabella.jakobsen@slotskole.dk,+45 40 73 67 25,2007-05-01,Biologi,C,True,2026-02-27T13:34:07.840260,2026-02-27T13:34:07.840261
TCH-00053,101-SCH-002,101,050364-8070,050364-XXXX,Maja,Pedersen,F,1964-03-05,maja.pedersen@slotskole.dk,+45 32 34 37 88,2001-09-01,"Idraet,Biologi",D,True,2026-02-27T13:34:07.840275,2026-02-27T13:34:07.840276
TCH-00054,101-SCH-002,101,180368-9446,180368-XXXX,Maja,Jensen,F,1968-03-18,maja.jensen@slotskole.dk,+45 59 16 71 96,2003-12-01,"Engelsk,Fysik",B,True,2026-02-27T13:34:07.840290,2026-02-27T13:34:07.840291
TCH-00055,101-SCH-002,101,061093-8357,061093-XXXX,Carl,Sorensen,M,1993-10-06,carl.sorensen@slotskole.dk,+45 29 39 35 18,2023-05-01,Fysik,C,True,2026-02-27T13:34:07.840305,2026-02-27T13:34:07.840306
TCH-00056,101-SCH-002,101,240161-8549,240161-XXXX,Tobias,Christensen,M,1961-01-24,tobias.christensen@slotskole.dk,+45 80 55 28 82,2010-09-01,Kemi,C,True,2026-02-27T13:34:07.840320,2026-02-27T13:34:07.840321
TCH-00057,101-SCH-002,101,021178-8710,021178-XXXX,Mathilde,Berg,F,1978-11-02,mathilde.berg@slotskole.dk,+45 46 58 78 31,2006-02-01,"Engelsk,Geografi",A,True,2026-02-27T13:34:07.840336,2026-02-27T13:34:07.840336
TCH-00058,101-SCH-002,101,071282-8695,071282-XXXX,Magnus,Moller,M,1982-12-07,magnus.moller@slotskole.dk,+45 37 89 93 39,2014-11-01,Billedkunst,B,True,2026-02-27T13:34:07.840351,2026-02-27T13:34:07.840352
TCH-00059,101-SCH-002,101,031160-9309,031160-XXXX,Carl,Sorensen,M,1960-11-03,carl.sorensen@slotskole.dk,+45 67 84 52 82,2010-01-01,Fysik,B,True,2026-02-27T13:34:07.840366,2026-02-27T13:34:07.840367
TCH-00060,101-SCH-002,101,260873-6857,260873-XXXX,Rasmus,Eriksen,M,1973-08-26,rasmus.eriksen@slotskole.dk,+45 57 65 23 96,2012-12-01,"Fysik,Historie,Tysk",D,True,2026-02-27T13:34:07.840381,2026-02-27T13:34:07.840382
TCH-00061,101-SCH-003,101,120385-1628,120385-XXXX,Caroline,Larsen,F,1985-03-12,caroline.larsen@sondreprivatskole.dk,+45 91 39 83 96,2012-10-01,"Samfundsfag,Dansk",C,True,2026-02-27T13:34:07.840396,2026-02-27T13:34:07.840397
TCH-00062,101-SCH-003,101,060393-3388,060393-XXXX,Mathilde,Andersen,F,1993-03-06,mathilde.andersen@sondreprivatskole.dk,+45 73 77 11 30,2018-05-01,Billedkunst,C,True,2026-02-27T13:34:07.840412,2026-02-27T13:34:07.840413
TCH-00063,101-SCH-003,101,040875-8432,040875-XXXX,Freja,Andersen,F,1975-08-04,freja.andersen@sondreprivatskole.dk,+45 54 75 12 72,2015-12-01,Musik,C,True,2026-02-27T13:34:07.840427,2026-02-27T13:34:07.840428
TCH-00064,101-SCH-003,101,160362-5861,160362-XXXX,Frederik,Nielsen,M,1962-03-16,frederik.nielsen@sondreprivatskole.dk,+45 60 60 64 68,2002-12-01,Biologi,C,True,2026-02-27T13:34:07.840443,2026-02-27T13:34:07.840444
TCH-00065,101-SCH-003,101,111077-9683,111077-XXXX,Jakob,Knudsen,M,1977-10-11,jakob.knudsen@sondreprivatskole.dk,+45 66 22 44 55,2019-12-01,Engelsk,A,True,2026-02-27T13:34:07.840459,2026-02-27T13:34:07.840460
TCH-00066,101-SCH-003,101,200162-9178,200162-XXXX,Sofia,Thomsen,F,1962-01-20,sofia.thomsen@sondreprivatskole.dk,+45 47 58 48 60,2009-03-01,"Tysk,Billedkunst,Musik",C,True,2026-02-27T13:34:07.840474,2026-02-27T13:34:07.840475
TCH-00067,101-SCH-003,101,080464-2190,080464-XXXX,Sarah,Petersen,F,1964-04-08,sarah.petersen@sondreprivatskole.dk,+45 49 45 28 92,2021-11-01,"Musik,Tysk",A,True,2026-02-27T13:34:07.840489,2026-02-27T13:34:07.840490
TCH-00068,101-SCH-003,101,280567-6746,280567-XXXX,Emma,Pedersen,F,1967-05-28,emma.pedersen@sondreprivatskole.dk,+45 48 40 77 26,2009-12-01,"Idraet,Kemi,Samfundsfag",A,True,2026-02-27T13:34:07.840506,2026-02-27T13:34:07.840507
TCH-00069,101-SCH-003,101,140585-9144,140585-XXXX,Maja,Andersen,F,1985-05-14,maja.andersen@sondreprivatskole.dk,+45 70 11 32 86,2019-01-01,"Fysik,Billedkunst",C,True,2026-02-27T13:34:07.840525,2026-02-27T13:34:07.840526
TCH-00070,101-SCH-003,101,010360-7475,010360-XXXX,William,Jensen,M,1960-03-01,william.jensen@sondreprivatskole.dk,+45 83 88 56 42,2023-11-01,"Biologi,Matematik,Geografi",D,True,2026-02-27T13:34:07.840541,2026-02-27T13:34:07.840542
TCH-00071,101-SCH-003,101,131180-4338,131180-XXXX,Josefine,Christensen,F,1980-11-13,josefine.christensen@sondreprivatskole.dk,+45 39 82 98 92,2008-06-01,Geografi,C,True,2026-02-27T13:34:07.840570,2026-02-27T13:34:07.840572
TCH-00072,101-SCH-003,101,020861-6693,020861-XXXX,Oliver,Larsen,M,1961-08-02,oliver.larsen@sondreprivatskole.dk,+45 56 57 41 22,2023-08-01,"Geografi,Fysik",C,True,2026-02-27T13:34:07.840601,2026-02-27T13:34:07.840602
TCH-00073,101-SCH-003,101,020584-3090,020584-XXXX,Alma,Andersen,F,1984-05-02,alma.andersen@sondreprivatskole.dk,+45 86 23 59 63,2009-06-01,Musik,A,True,2026-02-27T13:34:07.840621,2026-02-27T13:34:07.840622
TCH-00074,101-SCH-003,101,280270-4780,280270-XXXX,Emilie,Poulsen,F,1970-02-28,emilie.poulsen@sondreprivatskole.dk,+45 68 12 11 15,2005-05-01,"Tysk,Dansk,Kemi",A,False,2026-02-27T13:34:07.840639,2026-02-27T13:34:07.840640
TCH-00075,101-SCH-003,101,210688-1881,210688-XXXX,Magnus,Poulsen,M,1988-06-21,magnus.poulsen@sondreprivatskole.dk,+45 58 35 14 53,2013-01-01,Dansk,B,True,2026-02-27T13:34:07.840656,2026-02-27T13:34:07.840657
TCH-00076,101-SCH-003,101,160978-5776,160978-XXXX,Marie,Knudsen,F,1978-09-16,marie.knudsen@sondreprivatskole.dk,+45 85 88 41 22,2018-02-01,"Historie,Fysik,Kemi",C,True,2026-02-27T13:34:07.840673,2026-02-27T13:34:07.840674
TCH-00077,101-SCH-003,101,170574-7299,170574-XXXX,Tobias,Knudsen,M,1974-05-17,tobias.knudsen@sondreprivatskole.dk,+45 44 91 36 17,2021-09-01,Tysk,A,True,2026-02-27T13:34:07.840690,2026-02-27T13:34:07.840691
TCH-00078,101-SCH-003,101,280669-8667,280669-XXXX,Rasmus,Jakobsen,M,1969-06-28,rasmus.jakobsen@sondreprivatskole.dk,+45 88 21 19 40,2004-11-01,Tysk,C,True,2026-02-27T13:34:07.840707,2026-02-27T13:34:07.840708
TCH-00079,101-SCH-003,101,100362-1394,100362-XXXX,Alma,Moller,F,1962-03-10,alma.moller@sondreprivatskole.dk,+45 79 93 27 56,2016-09-01,"Tysk,Biologi,Matematik",C,True,2026-02-27T13:34:07.840725,2026-02-27T13:34:07.840726
TCH-00080,101-SCH-003,101,050987-3479,050987-XXXX,Emil,Jakobsen,M,1987-09-05,emil.jakobsen@sondreprivatskole.dk,+45 27 61 64 26,2013-06-01,"Biologi,Engelsk,Dansk",C,True,2026-02-27T13:34:07.840741,2026-02-27T13:34:07.840742
TCH-00081,101-SCH-003,101,231164-2398,231164-XXXX,Emilie,Poulsen,F,1964-11-23,emilie.poulsen@sondreprivatskole.dk,+45 21 40 61 65,2011-12-01,Engelsk,C,True,2026-02-27T13:34:07.840758,2026-02-27T13:34:07.840759
TCH-00082,101-SCH-003,101,021190-9409,021190-XXXX,Alexander,Kristensen,M,1990-11-02,alexander.kristensen@sondreprivatskole.dk,+45 73 40 54 59,2015-04-01,"Tysk,Biologi",C,True,2026-02-27T13:34:07.840775,2026-02-27T13:34:07.840776
TCH-00083,101-SCH-003,101,081195-8752,081195-XXXX,Katrine,Sorensen,F,1995-11-08,katrine.sorensen@sondreprivatskole.dk,+45 54 40 33 45,2020-03-01,"Biologi,Historie",C,True,2026-02-27T13:34:07.840792,2026-02-27T13:34:07.840793
TCH-00084,101-SCH-003,101,221092-8457,221092-XXXX,Christian,Thomsen,M,1992-10-22,christian.thomsen@sondreprivatskole.dk,+45 32 81 66 43,2017-02-01,"Fysik,Tysk",D,True,2026-02-27T13:34:07.840809,2026-02-27T13:34:07.840810
TCH-00085,101-SCH-003,101,111184-6951,111184-XXXX,Alexander,Lund,M,1984-11-11,alexander.lund@sondreprivatskole.dk,+45 76 85 66 91,2009-06-01,Engelsk,D,False,2026-02-27T13:34:07.840825,2026-02-27T13:34:07.840826
TCH-00086,101-SCH-003,101,250863-6816,250863-XXXX,Camilla,Knudsen,F,1963-08-25,camilla.knudsen@sondreprivatskole.dk,+45 27 87 43 86,2017-02-01,"Samfundsfag,Idraet,Engelsk",D,True,2026-02-27T13:34:07.840842,2026-02-27T13:34:07.840843
TCH-00087,101-SCH-003,101,100362-8849,100362-XXXX,Emil,Jorgensen,M,1962-03-10,emil.jorgensen@sondreprivatskole.dk,+45 64 46 68 84,2002-01-01,"Billedkunst,Musik",C,True,2026-02-27T13:34:07.840858,2026-02-27T13:34:07.840859
TCH-00088,101-SCH-003,101,030971-5268,030971-XXXX,Katrine,Knudsen,F,1971-09-03,katrine.knudsen@sondreprivatskole.dk,+45 20 69 66 55,2017-06-01,"Historie,Musik,Fysik",A,True,2026-02-27T13:34:07.840877,2026-02-27T13:34:07.840878
TCH-00089,101-SCH-003,101,190475-8304,190475-XXXX,Camilla,Berg,F,1975-04-19,camilla.berg@sondreprivatskole.dk,+45 39 57 40 21,2005-11-01,"Kemi,Engelsk",B,False,2026-02-27T13:34:07.840894,2026-02-27T13:34:07.840894
TCH-00090,101-SCH-003,101,160979-3742,160979-XXXX,Freja,Johansen,F,1979-09-16,freja.johansen@sondreprivatskole.dk,+45 36 19 99 15,2004-02-01,Musik,B,True,2026-02-27T13:34:07.840910,2026-02-27T13:34:07.840911
TCH-00091,101-SCH-003,101,100590-8904,100590-XXXX,Anna,Andersen,F,1990-05-10,anna.andersen@sondreprivatskole.dk,+45 71 89 21 42,2017-05-01,"Matematik,Musik,Geografi",B,True,2026-02-27T13:34:07.840926,2026-02-27T13:34:07.840927
TCH-00092,101-SCH-003,101,140865-1954,140865-XXXX,Katrine,Nielsen,F,1965-08-14,katrine.nielsen@sondreprivatskole.dk,+45 45 97 31 94,2014-03-01,"Idraet,Matematik,Billedkunst",D,True,2026-02-27T13:34:07.840942,2026-02-27T13:34:07.840943
TCH-00093,101-SCH-003,101,200881-6040,200881-XXXX,Marie,Andersen,F,1981-08-20,marie.andersen@sondreprivatskole.dk,+45 81 91 47 74,2006-05-01,"Dansk,Biologi",C,True,2026-02-27T13:34:07.840959,2026-02-27T13:34:07.840960
TCH-00094,101-SCH-003,101,080486-3037,080486-XXXX,Sebastian,Lund,M,1986-04-08,sebastian.lund@sondreprivatskole.dk,+45 59 49 83 79,2011-09-01,"Tysk,Idraet,Matematik",D,True,2026-02-27T13:34:07.840975,2026-02-27T13:34:07.840976
TCH-00095,101-SCH-003,101,081093-1341,081093-XXXX,Mathias,Madsen,M,1993-10-08,mathias.madsen@sondreprivatskole.dk,+45 61 65 43 32,2018-05-01,"Samfundsfag,Musik,Fysik",C,True,2026-02-27T13:34:07.840991,2026-02-27T13:34:07.840992
TCH-00096,101-SCH-003,101,160988-5421,160988-XXXX,Mikkel,Moller,M,1988-09-16,mikkel.moller@sondreprivatskole.dk,+45 52 47 93 25,2013-08-01,"Samfundsfag,Biologi",B,True,2026-02-27T13:34:07.841007,2026-02-27T13:34:07.841008
TCH-00097,101-SCH-003,101,020967-2635,020967-XXXX,Mikkel,Madsen,M,1967-09-02,mikkel.madsen@sondreprivatskole.dk,+45 74 64 55 71,2015-06-01,"Fysik,Tysk,Biologi",A,True,2026-02-27T13:34:07.841024,2026-02-27T13:34:07.841024
TCH-00098,101-SCH-003,101,211191-7606,211191-XXXX,Julie,Moller,F,1991-11-21,julie.moller@sondreprivatskole.dk,+45 91 82 79 18,2017-04-01,"Musik,Dansk,Billedkunst",C,True,2026-02-27T13:34:07.841039,2026-02-27T13:34:07.841040
TCH-00099,101-SCH-003,101,070273-1129,070273-XXXX,Jakob,Madsen,M,1973-02-07,jakob.madsen@sondreprivatskole.dk,+45 31 88 21 15,2018-03-01,"Idraet,Samfundsfag",A,True,2026-02-27T13:34:07.841056,2026-02-27T13:34:07.841057
TCH-00100,101-SCH-004,101,241165-3036,241165-XXXX,Sofie,Petersen,F,1965-11-24,sofie.petersen@engskole.dk,+45 91 23 82 57,2021-01-01,"Idraet,Dansk",A,True,2026-02-27T13:34:07.841075,2026-02-27T13:34:07.841075
TCH-00101,101-SCH-004,101,060785-6956,060785-XXXX,Sofia,Mortensen,F,1985-07-06,sofia.mortensen@engskole.dk,+45 20 44 18 58,2010-01-01,Billedkunst,C,True,2026-02-27T13:34:07.841092,2026-02-27T13:34:07.841092
TCH-00102,101-SCH-004,101,071275-6657,071275-XXXX,Oscar,Nielsen,M,1975-12-07,oscar.nielsen@engskole.dk,+45 39 76 31 94,2001-05-01,"Kemi,Musik",C,True,2026-02-27T13:34:07.841108,2026-02-27T13:34:07.841109
