student_id,class_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,enrollment_date,guardian_name,guardian_phone,guardian_email,address,postal_code,special_needs,is_active,created_at,updated_at
STU-000044,CLS-00003,101-SCH-001,101,131018-6059,131018-XXXX,Lucas,Rasmussen,M,2018-10-13,2024-08-08,Sarah Rasmussen,+45 76 61 90 16,rasmussenfamilie@email.dk,Vestrevej 30,1565,Ingen,True,2026-02-27T13:34:07.850249,2026-02-27T13:34:07.850250
STU-000045,CLS-00003,101-SCH-001,101,030818-5151,030818-XXXX,Rasmus,Pedersen,M,2018-08-03,2024-08-08,Katrine Pedersen,+45 26 17 19 40,pedersenfamilie@email.dk,Centrumvej 58,5213,Motoriske vanskeligheder,True,2026-02-27T13:34:07.850263,2026-02-27T13:34:07.850264
STU-000046,CLS-00003,101-SCH-001,101,160318-3536,160318-XXXX,Laura,Nielsen,F,2018-03-16,2024-08-12,Christian Nielsen,+45 50 79 42 29,nielsenfamilie@email.dk,Ostrevej 18,7275,Ingen,True,2026-02-27T13:34:07.850278,2026-02-27T13:34:07.850279
STU-000047,CLS-00003,101-SCH-001,101,200118-4178,200118-XXXX,Sofia,Hansen,F,2018-01-20,2024-08-10,Mathilde Hansen,+45 84 11 22 21,hansenfamilie@email.dk,Borgvej 134,1573,Autisme,True,2026-02-27T13:34:07.850294,2026-02-27T13:34:07.850295
STU-000048,CLS-00003,101-SCH-001,101,090718-7135,090718-XXXX,Frederik,Pedersen,M,2018-07-09,2024-08-05,Jonas Pedersen,+45 69 63 71 67,pedersenfamilie@email.dk,Engvej 95,5812,Ingen,True,2026-02-27T13:34:07.850308,2026-02-27T13:34:07.850309
STU-000049,CLS-00003,101-SCH-001,101,120718-7644,120718-XXXX,Sofie,Olsen,F,2018-07-12,2024-08-13,Lucas Olsen,+45 80 79 16 98,olsenfamilie@email.dk,Ostrevej 84,9408,Motoriske vanskeligheder,True,2026-02-27T13:34:07.850323,2026-02-27T13:34:07.850324
STU-000050,CLS-00003,101-SCH-001,101,231018-7082,231018-XXXX,Victoria,Moller,F,2018-10-23,2024-08-09,Sofia Moller,+45 66 13 79 23,mollerfamilie@email.dk,Nordrevej 74,8523,Ingen,True,2026-02-27T13:34:07.850337,2026-02-27T13:34:07.850338
STU-000051,CLS-00003,101-SCH-001,101,110118-4055,110118-XXXX,Mikkel,Jensen,M,2018-01-11,2024-08-05,Mathias Jensen,+45 36 98 46 12,jensenfamilie@email.dk,Skovvej 148,1834,Ingen,True,2026-02-27T13:34:07.850353,2026-02-27T13:34:07.850354
STU-000052,CLS-00003,101-SCH-001,101,250618-1312,250618-XXXX,Josefine,Berg,F,2018-06-25,2024-08-12,Maja Berg,+45 71 64 26 75,bergfamilie@email.dk,Bakkevej 15,8967,Ingen,True,2026-02-27T13:34:07.850367,2026-02-27T13:34:07.850368
STU-000053,CLS-00003,101-SCH-001,101,180818-6659,180818-XXXX,Carl,Sorensen,M,2018-08-18,2024-08-09,Maja Sorensen,+45 20 45 86 92,sorensenfamilie@email.dk,Parkvej 67,4678,Ingen,True,2026-02-27T13:34:07.850382,2026-02-27T13:34:07.850383
STU-000054,CLS-00003,101-SCH-001,101,140818-1374,140818-XXXX,Camilla,Poulsen,F,2018-08-14,2024-08-12,William Poulsen,+45 64 74 41 99,poulsenfamilie@email.dk,Kirkevej 76,6530,Ingen,True,2026-02-27T13:34:07.850396,2026-02-27T13:34:07.850397
STU-000055,CLS-00003,101-SCH-001,101,160218-7935,160218-XXXX,Nikolaj,Jakobsen,M,2018-02-16,2024-08-09,Christian Jakobsen,+45 77 70 19 22,jakobsenfamilie@email.dk,Strandvej 200,3433,Ingen,True,2026-02-27T13:34:07.850411,2026-02-27T13:34:07.850412
STU-000056,CLS-00003,101-SCH-001,101,030718-5786,030718-XXXX,Ida,Eriksen,F,2018-07-03,2024-08-12,Anna Eriksen,+45 37 34 51 64,eriksenfamilie@email.dk,Havevej 76,3467,Ingen,True,2026-02-27T13:34:07.850430,2026-02-27T13:34:07.850431
STU-000057,CLS-00003,101-SCH-001,101,021118-6010,021118-XXXX,Sofie,Jakobsen,F,2018-11-02,2024-08-02,Oscar Jakobsen,+45 35 18 60 92,jakobsenfamilie@email.dk,Vestrevej 193,3843,Ingen,True,2026-02-27T13:34:07.850445,2026-02-27T13:34:07.850446
STU-000058,CLS-00003,101-SCH-001,101,060418-3430,060418-XXXX,Anna,Olsen,F,2018-04-06,2024-08-14,Magnus Olsen,+45 91 96 32 42,olsenfamilie@email.dk,Borgvej 169,2505,Ingen,True,2026-02-27T13:34:07.850460,2026-02-27T13:34:07.850461
STU-000059,CLS-00003,101-SCH-001,101,260918-9419,260918-XXXX,Sebastian,Hansen,M,2018-09-26,2024-08-04,Emma Hansen,+45 38 78 22 57,hansenfamilie@email.dk,Engvej 24,1575,Sprogvanskeligheder,True,2026-02-27T13:34:07.850475,2026-02-27T13:34:07.850476
STU-000060,CLS-00003,101-SCH-001,101,110118-4729,110118-XXXX,Victor,Eriksen,M,2018-01-11,2024-08-14,Laura Eriksen,+45 91 55 31 98,eriksenfamilie@email.dk,Markvej 11,8780,Ingen,True,2026-02-27T13:34:07.850490,2026-02-27T13:34:07.850491
STU-000061,CLS-00003,101-SCH-001,101,161118-3946,161118-XXXX,Anna,Jakobsen,F,2018-11-16,2024-08-03,Marie Jakobsen,+45 93 84 38 82,jakobsenfamilie@email.dk,Engvej 108,3813,Ingen,True,2026-02-27T13:34:07.850507,2026-02-27T13:34:07.850508
STU-000062,CLS-00003,101-SCH-001,101,221018-8655,221018-XXXX,Simon,Poulsen,M,2018-10-22,2024-08-14,Mathilde Poulsen,+45 26 60 93 18,poulsenfamilie@email.dk,Ostrevej 127,4839,Ingen,True,2026-02-27T13:34:07.850524,2026-02-27T13:34:07.850525
STU-000063,CLS-00004,101-SCH-001,101,190917-5894,190917-XXXX,Anna,Hansen,F,2017-09-19,2024-08-03,Marie Hansen,+45 20 55 82 84,hansenfamilie@email.dk,Slotvej 152,8220,ADHD,True,2026-02-27T13:34:07.850541,2026-02-27T13:34:07.850542
STU-000064,CLS-00004,101-SCH-001,101,270917-9943,270917-XXXX,Mathias,Pedersen,M,2017-09-27,2024-08-05,Nikolaj Pedersen,+45 56 89 76 90,pedersenfamilie@email.dk,Engvej 51,3692,ADHD,True,2026-02-27T13:34:07.850558,2026-02-27T13:34:07.850559
STU-000065,CLS-00004,101-SCH-001,101,110617-9331,110617-XXXX,Jonas,Andersen,M,2017-06-11,2024-08-05,Noah Andersen,+45 39 26 13 91,andersenfamilie@email.dk,Havevej 123,7420,Ingen,True,2026-02-27T13:34:07.850574,2026-02-27T13:34:07.850574
STU-000066,CLS-00004,101-SCH-001,101,130617-1864,130617-XXXX,Sarah,Knudsen,F,2017-06-13,2024-08-04,Mads Knudsen,+45 66 84 41 33,knudsenfamilie@email.dk,Centrumvej 197,8194,Ingen,True,2026-02-27T13:34:07.850590,2026-02-27T13:34:07.850591
STU-000067,CLS-00004,101-SCH-001,101,231117-6011,231117-XXXX,Oscar,Olsen,M,2017-11-23,2024-08-07,Victoria Olsen,+45 94 59 44 20,olsenfamilie@email.dk,Vestrevej 91,2241,Ingen,True,2026-02-27T13:34:07.850606,2026-02-27T13:34:07.850607
STU-000068,CLS-00004,101-SCH-001,101,040517-6255,040517-XXXX,Christian,Knudsen,M,2017-05-04,2024-08-03,Oscar Knudsen,+45 27 61 21 26,knudsenfamilie@email.dk,Havevej 159,6616,Dysleksi,True,2026-02-27T13:34:07.850621,2026-02-27T13:34:07.850622
STU-000069,CLS-00004,101-SCH-001,101,260217-1529,260217-XXXX,Sebastian,Sorensen,M,2017-02-26,2024-08-09,Laura Sorensen,+45 80 93 26 77,sorensenfamilie@email.dk,Sondrevej 44,9164,Ingen,True,2026-02-27T13:34:07.850637,2026-02-27T13:34:07.850638
STU-000070,CLS-00004,101-SCH-001,101,131117-7691,131117-XXXX,Rasmus,Kristensen,M,2017-11-13,2024-08-11,Magnus Kristensen,+45 39 28 31 41,kristensenfamilie@email.dk,Borgvej 85,6938,Ingen,True,2026-02-27T13:34:07.850653,2026-02-27T13:34:07.850653
STU-000071,CLS-00004,101-SCH-001,101,151017-7093,151017-XXXX,Carl,Hansen,M,2017-10-15,2024-08-10,William Hansen,+45 71 93 13 58,hansenfamilie@email.dk,Sondrevej 65,3215,Ingen,True,2026-02-27T13:34:07.850668,2026-02-27T13:34:07.850669
STU-000072,CLS-00004,101-SCH-001,101,090317-6421,090317-XXXX,Tobias,Knudsen,M,2017-03-09,2024-08-11,Emma Knudsen,+45 30 91 30 41,knudsenfamilie@email.dk,Skovvej 146,2492,Dysleksi,True,2026-02-27T13:34:07.850684,2026-02-27T13:34:07.850684
STU-000073,CLS-00004,101-SCH-001,101,180617-4656,180617-XXXX,Julie,Andersen,F,2017-06-18,2024-08-09,Kasper Andersen,+45 31 65 14 90,andersenfamilie@email.dk,Parkvej 38,4577,ADHD,True,2026-02-27T13:34:07.850700,2026-02-27T13:34:07.850701
STU-000074,CLS-00004,101-SCH-001,101,221217-5985,221217-XXXX,Simon,Thomsen,M,2017-12-22,2024-08-08,Emil Thomsen,+45 35 78 28 81,thomsenfamilie@email.dk,Vestrevej 138,3316,Ingen,True,2026-02-27T13:34:07.850716,2026-02-27T13:34:07.850717
STU-000075,CLS-00004,101-SCH-001,101,191017-4837,191017-XXXX,Oscar,Poulsen,M,2017-10-19,2024-08-09,Line Poulsen,+45 97 33 34 26,poulsenfamilie@email.dk,Ostrevej 161,8590,Ingen,True,2026-02-27T13:34:07.850732,2026-02-27T13:34:07.850733
STU-000076,CLS-00004,101-SCH-001,101,061017-2085,061017-XXXX,Emil,Jensen,M,2017-10-06,2024-08-02,Mikkel Jensen,+45 77 62 83 18,jensenfamilie@email.dk,Ostrevej 84,2194,Ingen,True,2026-02-27T13:34:07.850748,2026-02-27T13:34:07.850748
STU-000077,CLS-00004,101-SCH-001,101,011217-5718,011217-XXXX,Line,Berg,F,2017-12-01,2024-08-09,Sofia Berg,+45 60 44 55 65,bergfamilie@email.dk,Slotvej 81,7568,ADHD,True,2026-02-27T13:34:07.850764,2026-02-27T13:34:07.850765
STU-000078,CLS-00004,101-SCH-001,101,110617-9987,110617-XXXX,Oliver,Jakobsen,M,2017-06-11,2024-08-11,Line Jakobsen,+45 66 90 69 94,jakobsenfamilie@email.dk,Engvej 185,5518,Dysleksi,True,2026-02-27T13:34:07.850780,2026-02-27T13:34:07.850781
STU-000079,CLS-00004,101-SCH-001,101,051017-3045,051017-XXXX,Mads,Kristensen,M,2017-10-05,2024-08-04,Sofie Kristensen,+45 46 45 41 67,kristensenfamilie@email.dk,Markvej 160,8133,Ingen,True,2026-02-27T13:34:07.850796,2026-02-27T13:34:07.850797
STU-000080,CLS-00004,101-SCH-001,101,200417-2711,200417-XXXX,Carl,Lund,M,2017-04-20,2024-08-10,Noah Lund,+45 58 44 99 58,lundfamilie@email.dk,Kirkevej 33,2539,Ingen,True,2026-02-27T13:34:07.850811,2026-02-27T13:34:07.850812
STU-000081,CLS-00005,101-SCH-001,101,120617-8405,120617-XXXX,Sebastian,Kristensen,M,2017-06-12,2024-08-03,Anna Kristensen,+45 55 91 96 65,kristensenfamilie@email.dk,Kirkevej 138,7273,Ingen,True,2026-02-27T13:34:07.850827,2026-02-27T13:34:07.850828
STU-000082,CLS-00005,101-SCH-001,101,210817-8635,210817-XXXX,Simon,Thomsen,M,2017-08-21,2024-08-11,Sarah Thomsen,+45 28 26 97 72,thomsenfamilie@email.dk,Markvej 23,5870,Ingen,True,2026-02-27T13:34:07.850843,2026-02-27T13:34:07.850843
STU-000083,CLS-00005,101-SCH-001,101,120517-7084,120517-XXXX,Katrine,Thomsen,F,2017-05-12,2024-08-12,Oscar Thomsen,+45 79 91 90 25,thomsenfamilie@email.dk,Borgvej 160,3383,Ingen,True,2026-02-27T13:34:07.850858,2026-02-27T13:34:07.850859
STU-000084,CLS-00005,101-SCH-001,101,221017-5360,221017-XXXX,Josefine,Sorensen,F,2017-10-22,2024-08-07,Rasmus Sorensen,+45 74 97 36 87,sorensenfamilie@email.dk,Sondrevej 178,1993,Ingen,True,2026-02-27T13:34:07.850874,2026-02-27T13:34:07.850875
STU-000085,CLS-00005,101-SCH-001,101,281117-8251,281117-XXXX,Oscar,Johansen,M,2017-11-28,2024-08-05,Ida Johansen,+45 58 97 40 26,johansenfamilie@email.dk,Markvej 46,4732,Ingen,True,2026-02-27T13:34:07.850889,2026-02-27T13:34:07.850890
STU-000086,CLS-00005,101-SCH-001,101,010317-9558,010317-XXXX,Sarah,Poulsen,F,2017-03-01,2024-08-03,Camilla Poulsen,+45 46 42 49 67,poulsenfamilie@email.dk,Engvej 68,5112,Ingen,True,2026-02-27T13:34:07.850905,2026-02-27T13:34:07.850905
STU-000087,CLS-00005,101-SCH-001,101,230317-9555,230317-XXXX,Carl,Berg,M,2017-03-23,2024-08-04,Laura Berg,+45 31 61 34 55,bergfamilie@email.dk,Engvej 71,6874,Dysleksi,True,2026-02-27T13:34:07.850925,2026-02-27T13:34:07.850926
STU-000088,CLS-00005,101-SCH-001,101,110817-8020,110817-XXXX,Josefine,Lund,F,2017-08-11,2024-08-03,Oscar Lund,+45 63 48 96 49,lundfamilie@email.dk,Havevej 7,1972,Ingen,True,2026-02-27T13:34:07.850940,2026-02-27T13:34:07.850941
STU-000089,CLS-00005,101-SCH-001,101,091117-4686,091117-XXXX,Camilla,Lund,F,2017-11-09,2024-08-01,Simon Lund,+45 98 19 93 42,lundfamilie@email.dk,Slotvej 8,3138,Ingen,True,2026-02-27T13:34:07.850956,2026-02-27T13:34:07.850957
STU-000090,CLS-00005,101-SCH-001,101,150917-8158,150917-XXXX,Freja,Madsen,F,2017-09-15,2024-08-09,Camilla Madsen,+45 56 35 22 37,madsenfamilie@email.dk,Kirkevej 149,5764,Ingen,True,2026-02-27T13:34:07.850972,2026-02-27T13:34:07.850972
STU-000091,CLS-00005,101-SCH-001,101,220217-1457,220217-XXXX,Alexander,Berg,M,2017-02-22,2024-08-11,Ida Berg,+45 97 64 50 96,bergfamilie@email.dk,Markvej 133,4416,Autisme,True,2026-02-27T13:34:07.850987,2026-02-27T13:34:07.850988
STU-000092,CLS-00005,101-SCH-001,101,040417-7222,040417-XXXX,Maja,Thomsen,F,2017-04-04,2024-08-07,Oliver Thomsen,+45 83 36 67 64,thomsenfamilie@email.dk,Ostrevej 73,1436,Ingen,True,2026-02-27T13:34:07.851002,2026-02-27T13:34:07.851003
STU-000093,CLS-00005,101-SCH-001,101,181117-4678,181117-XXXX,Sofia,Johansen,F,2017-11-18,2024-08-12,Emma Johansen,+45 43 98 56 17,johansenfamilie@email.dk,Centrumvej 24,2451,Sprogvanskeligheder,True,2026-02-27T13:34:07.851017,2026-02-27T13:34:07.851018
