student_id,class_id,school_id,municipality_code,cpr_number,cpr_masked,first_name,last_name,gender,birth_date,enrollment_date,guardian_name,guardian_phone,guardian_email,address,postal_code,special_needs,is_active,created_at,updated_at
STU-000016,CLS-00001,751-SCH-001,751,151018-6163,151018-XXXX,Mikkel,Knudsen,M,2018-10-15,2024-08-09,Christian Knudsen,+45 39 31 17 38,knudsenfamilie@email.dk,Skovvej 113,4392,Dysleksi,True,2026-02-27T13:34:07.980183,2026-02-27T13:34:07.980184
STU-000017,CLS-00001,751-SCH-001,751,250618-4417,250618-XXXX,Nikolaj,Rasmussen,M,2018-06-25,2024-08-09,Lucas Rasmussen,+45 50 37 78 35,rasmussenfamilie@email.dk,Bakkevej 24,1991,Ingen,True,2026-02-27T13:34:07.980199,2026-02-27T13:34:07.980200
STU-000018,CLS-00001,751-SCH-001,751,250718-5757,250718-XXXX,Tobias,Eriksen,M,2018-07-25,2024-08-13,Isabella Eriksen,+45 54 38 58 87,eriksenfamilie@email.dk,Strandvej 47,9734,Autisme,True,2026-02-27T13:34:07.980214,2026-02-27T13:34:07.980215
STU-000019,CLS-00001,751-SCH-001,751,060318-9694,060318-XXXX,Mathilde,Madsen,F,2018-03-06,2024-08-15,Nikolaj Madsen,+45 83 17 15 86,madsenfamilie@email.dk,Ostrevej 72,9816,Ingen,True,2026-02-27T13:34:07.980232,2026-02-27T13:34:07.980232
STU-000020,CLS-00001,751-SCH-001,751,090118-3076,090118-XXXX,Caroline,Poulsen,F,2018-01-09,2024-08-09,Carl Poulsen,+45 82 95 62 91,poulsenfamilie@email.dk,Ostrevej 161,4949,Ingen,True,2026-02-27T13:34:07.980247,2026-02-27T13:34:07.980248
STU-000021,CLS-00001,751-SCH-001,751,110818-7823,110818-XXXX,Nikolaj,Knudsen,M,2018-08-11,2024-08-10,Marie Knudsen,+45 56 98 62 39,knudsenfamilie@email.dk,Ostrevej 76,8843,Sprogvanskeligheder,True,2026-02-27T13:34:07.980263,2026-02-27T13:34:07.980263
STU-000022,CLS-00002,751-SCH-001,751,190918-3526,190918-XXXX,Isabella,Hansen,F,2018-09-19,2024-08-15,Victor Hansen,+45 54 36 87 14,hansenfamilie@email.dk,Nordrevej 154,1773,Ingen,True,2026-02-27T13:34:07.980279,2026-02-27T13:34:07.980280
STU-000023,CLS-00002,751-SCH-001,751,071118-8007,071118-XXXX,Jakob,Kristensen,M,2018-11-07,2024-08-05,Anna Kristensen,+45 75 61 17 28,kristensenfamilie@email.dk,Skovvej 151,3625,Sprogvanskeligheder,True,2026-02-27T13:34:07.980295,2026-02-27T13:34:07.980296
STU-000024,CLS-00002,751-SCH-001,751,010618-9136,010618-XXXX,Emilie,Mortensen,F,2018-06-01,2024-08-08,Anna Mortensen,+45 80 89 10 63,mortensenfamilie@email.dk,Kirkevej 7,7724,ADHD,True,2026-02-27T13:34:07.980311,2026-02-27T13:34:07.980312
STU-000025,CLS-00002,751-SCH-001,751,080118-8527,080118-XXXX,Christian,Rasmussen,M,2018-01-08,2024-08-04,Lucas Rasmussen,+45 22 18 79 54,rasmussenfamilie@email.dk,Parkvej 49,4443,Autisme,True,2026-02-27T13:34:07.980326,2026-02-27T13:34:07.980327
STU-000026,CLS-00002,751-SCH-001,751,251118-7577,251118-XXXX,Jakob,Jorgensen,M,2018-11-25,2024-08-10,Simon Jorgensen,+45 53 72 14 54,jorgensenfamilie@email.dk,Slotvej 91,6226,Ingen,True,2026-02-27T13:34:07.980343,2026-02-27T13:34:07.980344
STU-000027,CLS-00002,751-SCH-001,751,180318-9259,180318-XXXX,Tobias,Poulsen,M,2018-03-18,2024-08-15,Maja Poulsen,+45 41 37 71 24,poulsenfamilie@email.dk,Borgvej 34,2535,ADHD,True,2026-02-27T13:34:07.980359,2026-02-27T13:34:07.980360
STU-000028,CLS-00002,751-SCH-001,751,270118-6279,270118-XXXX,Kasper,Eriksen,M,2018-01-27,2024-08-12,Maja Eriksen,+45 78 30 96 91,eriksenfamilie@email.dk,Parkvej 188,7791,Ingen,True,2026-02-27T13:34:07.980374,2026-02-27T13:34:07.980375
STU-000029,CLS-00002,751-SCH-001,751,230218-2991,230218-XXXX,Sebastian,Kristensen,M,2018-02-23,2024-08-04,Kasper Kristensen,+45 86 40 17 85,kristensenfamilie@email.dk,Centrumvej 27,3581,Dysleksi,True,2026-02-27T13:34:07.980389,2026-02-27T13:34:07.980390
STU-000030,CLS-00002,751-SCH-001,751,210418-3815,210418-XXXX,Carl,Mortensen,M,2018-04-21,2024-08-12,Christian Mortensen,+45 46 53 12 27,mortensenfamilie@email.dk,Ostrevej 75,6183,Ingen,True,2026-02-27T13:34:07.980403,2026-02-27T13:34:07.980404
STU-000031,CLS-00002,751-SCH-001,751,050618-9646,050618-XXXX,Alma,Petersen,F,2018-06-05,2024-08-01,Mathilde Petersen,+45 61 29 73 56,petersenfamilie@email.dk,Sondrevej 145,5334,Horenedsaettelse,True,2026-02-27T13:34:07.980418,2026-02-27T13:34:07.980418
STU-000032,CLS-00002,751-SCH-001,751,270218-5550,270218-XXXX,Josefine,Eriksen,F,2018-02-27,2024-08-04,Laura Eriksen,+45 93 58 14 94,eriksenfamilie@email.dk,Parkvej 124,2303,Ingen,True,2026-02-27T13:34:07.980434,2026-02-27T13:34:07.980435
STU-000033,CLS-00002,751-SCH-001,751,081018-9014,081018-XXXX,Emma,Eriksen,F,2018-10-08,2024-08-14,Josefine Eriksen,+45 93 28 45 47,eriksenfamilie@email.dk,Borgvej 72,2854,Autisme,True,2026-02-27T13:34:07.980449,2026-02-27T13:34:07.980450
STU-000034,CLS-00002,751-SCH-001,751,180718-2033,180718-XXXX,Simon,Berg,M,2018-07-18,2024-08-13,Oliver Berg,+45 30 97 71 94,bergfamilie@email.dk,Ostrevej 7,3822,Ingen,True,2026-02-27T13:34:07.980463,2026-02-27T13:34:07.980464
STU-000035,CLS-00002,751-SCH-001,751,100918-4077,100918-XXXX,Jakob,Rasmussen,M,2018-09-10,2024-08-15,Sofia Rasmussen,+45 37 44 19 82,rasmussenfamilie@email.dk,Bakkevej 157,8726,Ingen,True,2026-02-27T13:34:07.980478,2026-02-27T13:34:07.980478
STU-000036,CLS-00002,751-SCH-001,751,230218-6004,230218-XXXX,Mathilde,Madsen,F,2018-02-23,2024-08-12,Tobias Madsen,+45 51 59 42 61,madsenfamilie@email.dk,Skovvej 72,8188,Ingen,True,2026-02-27T13:34:07.980492,2026-02-27T13:34:07.980493
STU-000037,CLS-00002,751-SCH-001,751,240318-8380,240318-XXXX,Line,Olsen,F,2018-03-24,2024-08-12,Julie Olsen,+45 62 85 27 18,olsenfamilie@email.dk,Engvej 125,8280,Autisme,True,2026-02-27T13:34:07.980506,2026-02-27T13:34:07.980507
STU-000038,CLS-00002,751-SCH-001,751,121018-3052,121018-XXXX,Sofie,Lund,F,2018-10-12,2024-08-13,Oscar Lund,+45 86 25 61 23,lundfamilie@email.dk,Strandvej 142,8964,Synsvanskeligheder,True,2026-02-27T13:34:07.980524,2026-02-27T13:34:07.980525
STU-000039,CLS-00002,751-SCH-001,751,030418-2207,030418-XXXX,Simon,Olsen,M,2018-04-03,2024-08-09,Oliver Olsen,+45 36 46 26 15,olsenfamilie@email.dk,Strandvej 16,1119,Ingen,True,2026-02-27T13:34:07.980542,2026-02-27T13:34:07.980543
STU-000040,CLS-00002,751-SCH-001,751,241018-3351,241018-XXXX,Noah,Christensen,M,2018-10-24,2024-08-10,Josefine Christensen,+45 32 87 83 76,christensenfamilie@email.dk,Centrumvej 19,5827,Ingen,True,2026-02-27T13:34:07.980557,2026-02-27T13:34:07.980558
STU-000041,CLS-00002,751-SCH-001,751,110718-2350,110718-XXXX,Sarah,Kristensen,F,2018-07-11,2024-08-02,Christian Kristensen,+45 71 44 25 48,kristensenfamilie@email.dk,Engvej 184,1421,Ingen,True,2026-02-27T13:34:07.980574,2026-02-27T13:34:07.980575
STU-000042,CLS-00002,751-SCH-001,751,150518-1964,150518-XXXX,Alma,Berg,F,2018-05-15,2024-08-05,Oliver Berg,+45 84 28 20 99,bergfamilie@email.dk,Bakkevej 131,7411,Ingen,True,2026-02-27T13:34:07.980613,2026-02-27T13:34:07.980614
STU-000043,CLS-00002,751-SCH-001,751,250718-2182,250718-XXXX,Marie,Sorensen,F,2018-07-25,2024-08-11,Oscar Sorensen,+45 68 37 45 15,sorensenfamilie@email.dk,Havevej 157,2324,Ingen,True,2026-02-27T13:34:07.980633,2026-02-27T13:34:07.980634
STU-000044,CLS-00003,751-SCH-001,751,050918-4901,050918-XXXX,Carl,Berg,M,2018-09-05,2024-08-06,Nanna Berg,+45 70 57 99 82,bergfamilie@email.dk,Bakkevej 102,8439,Ingen,True,2026-02-27T13:34:07.980651,2026-02-27T13:34:07.980652
STU-000045,CLS-00003,751-SCH-001,751,160618-7979,160618-XXXX,Sebastian,Petersen,M,2018-06-16,2024-08-09,Josefine Petersen,+45 87 26 44 56,petersenfamilie@email.dk,Ostrevej 138,3420,Ingen,True,2026-02-27T13:34:07.980669,2026-02-27T13:34:07.980671
STU-000046,CLS-00003,751-SCH-001,751,130418-6420,130418-XXXX,Camilla,Moller,F,2018-04-13,2024-08-11,Frederik Moller,+45 67 92 67 56,mollerfamilie@email.dk,Engvej 83,4273,Ingen,True,2026-02-27T13:34:07.980686,2026-02-27T13:34:07.980687
STU-000047,CLS-00003,751-SCH-001,751,180218-9862,180218-XXXX,Clara,Moller,F,2018-02-18,2024-08-14,Mads Moller,+45 64 91 30 39,mollerfamilie@email.dk,Markvej 184,6401,Ingen,True,2026-02-27T13:34:07.980702,2026-02-27T13:34:07.980703
STU-000048,CLS-00003,751-SCH-001,751,160618-9909,160618-XXXX,Emil,Rasmussen,M,2018-06-16,2024-08-07,Victor Rasmussen,+45 59 85 42 82,rasmussenfamilie@email.dk,Kirkevej 106,5025,Ingen,True,2026-02-27T13:34:07.980718,2026-02-27T13:34:07.980719
STU-000049,CLS-00003,751-SCH-001,751,251018-4597,251018-XXXX,Lucas,Jorgensen,M,2018-10-25,2024-08-09,Katrine Jorgensen,+45 42 40 81 73,jorgensenfamilie@email.dk,Centrumvej 163,8668,ADHD,True,2026-02-27T13:34:07.980734,2026-02-27T13:34:07.980735
STU-000050,CLS-00003,751-SCH-001,751,200318-8296,200318-XXXX,Anna,Pedersen,F,2018-03-20,2024-08-14,Freja Pedersen,+45 52 92 53 69,pedersenfamilie@email.dk,Nordrevej 154,3695,Autisme,True,2026-02-27T13:34:07.980751,2026-02-27T13:34:07.980752
STU-000051,CLS-00003,751-SCH-001,751,140418-4841,140418-XXXX,Carl,Moller,M,2018-04-14,2024-08-12,Emma Moller,+45 32 27 19 48,mollerfamilie@email.dk,Sondrevej 71,1371,ADHD,True,2026-02-27T13:34:07.980766,2026-02-27T13:34:07.980767
STU-000052,CLS-00003,751-SCH-001,751,140118-6572,140118-XXXX,Mathilde,Knudsen,F,2018-01-14,2024-08-04,Emilie Knudsen,+45 53 53 15 77,knudsenfamilie@email.dk,Sondrevej 48,5815,Ingen,True,2026-02-27T13:34:07.980782,2026-02-27T13:34:07.980783
STU-000053,CLS-00003,751-SCH-001,751,191018-7575,191018-XXXX,Alexander,Johansen,M,2018-10-19,2024-08-02,Line Johansen,+45 40 20 18 25,johansenfamilie@email.dk,Slotvej 85,9593,ADHD,True,2026-02-27T13:34:07.980798,2026-02-27T13:34:07.980799
STU-000054,CLS-00003,751-SCH-001,751,230518-6428,230518-XXXX,Sarah,Andersen,F,2018-05-23,2024-08-05,Josefine Andersen,+45 43 78 89 44,andersenfamilie@email.dk,Slotvej 87,6473,Ingen,True,2026-02-27T13:34:07.980814,2026-02-27T13:34:07.980815
STU-000055,CLS-00003,751-SCH-001,751,071118-1927,071118-XXXX,William,Lund,M,2018-11-07,2024-08-06,Noah Lund,+45 65 39 14 52,lundfamilie@email.dk,Havevej 63,3329,Ingen,True,2026-02-27T13:34:07.980831,2026-02-27T13:34:07.980832
STU-000056,CLS-00003,751-SCH-001,751,070518-6331,070518-XXXX,Oscar,Andersen,M,2018-05-07,2024-08-04,Julie Andersen,+45 87 31 63 64,andersenfamilie@email.dk,Sondrevej 43,8313,Ingen,True,2026-02-27T13:34:07.980846,2026-02-27T13:34:07.980847
STU-000057,CLS-00003,751-SCH-001,751,280218-1226,280218-XXXX,Anna,Kristensen,F,2018-02-28,2024-08-03,Josefine Kristensen,+45 64 67 92 41,kristensenfamilie@email.dk,Strandvej 46,1606,Ingen,True,2026-02-27T13:34:07.980862,2026-02-27T13:34:07.980863
STU-000058,CLS-00003,751-SCH-001,751,260218-3963,260218-XXXX,Simon,Christensen,M,2018-02-26,2024-08-07,Kasper Christensen,+45 47 55 70 60,christensenfamilie@email.dk,Vestrevej 117,7589,Dysleksi,True,2026-02-27T13:34:07.980878,2026-02-27T13:34:07.980879
STU-000059,CLS-00003,751-SCH-001,751,020618-1450,020618-XXXX,Maja,Poulsen,F,2018-06-02,2024-08-08,Nanna Poulsen,+45 37 80 55 54,poulsenfamilie@email.dk,Skovvej 176,5790,Ingen,True,2026-02-27T13:34:07.980898,2026-02-27T13:34:07.980899
STU-000060,CLS-00003,751-SCH-001,751,060618-9756,060618-XXXX,Maja,Kristensen,F,2018-06-06,2024-08-08,Carl Kristensen,+45 86 92 41 53,kristensenfamilie@email.dk,Sondrevej 6,5171,Ingen,True,2026-02-27T13:34:07.980914,2026-02-27T13:34:07.980915
STU-000061,CLS-00003,751-SCH-001,751,151018-8928,151018-XXXX,Anna,Petersen,F,2018-10-15,2024-08-09,Simon Petersen,+45 85 25 85 66,petersenfamilie@email.dk,Centrumvej 10,5242,Ingen,True,2026-02-27T13:34:07.980929,2026-02-27T13:34:07.980930
STU-000062,CLS-00004,751-SCH-001,751,080817-4034,080817-XXXX,Julie,Hansen,F,2017-08-08,2024-08-06,William Hansen,+45 51 55 84 69,hansenfamilie@email.dk,Slotvej 173,3334,Ingen,True,2026-02-27T13:34:07.980946,2026-02-27T13:34:07.980946
STU-000063,CLS-00004,751-SCH-001,751,060317-2742,060317-XXXX,Sofia,Mortensen,F,2017-03-06,2024-08-11,Sarah Mortensen,+45 74 59 81 58,mortensenfamilie@email.dk,Parkvej 3,5369,Ingen,True,2026-02-27T13:34:07.980961,2026-02-27T13:34:07.980962
STU-000064,CLS-00004,751-SCH-001,751,211017-8926,211017-XXXX,Camilla,Kristensen,F,2017-10-21,2024-08-09,Alma Kristensen,+45 85 62 67 66,kristensenfamilie@email.dk,Vestrevej 31,8031,Ingen,True,2026-02-27T13:34:07.980976,2026-02-27T13:34:07.980977
STU-000065,CLS-00004,751-SCH-001,751,240517-4846,240517-XXXX,Clara,Andersen,F,2017-05-24,2024-08-03,Caroline Andersen,+45 47 63 75 91,andersenfamilie@email.dk,Slotvej 195,9416,Ingen,True,2026-02-27T13:34:07.980992,2026-02-27T13:34:07.980993
STU-000066,CLS-00004,751-SCH-001,751,280417-2042,280417-XXXX,Julie,Kristensen,F,2017-04-28,2024-08-07,Nanna Kristensen,+45 74 69 64 77,kristensenfamilie@email.dk,Havevej 6,1204,Ingen,True,2026-02-27T13:34:07.981008,2026-02-27T13:34:07.981009
STU-000067,CLS-00004,751-SCH-001,751,190717-4113,190717-XXXX,Mads,Berg,M,2017-07-19,2024-08-11,Ida Berg,+45 65 10 95 82,bergfamilie@email.dk,Kirkevej 111,1378,Sprogvanskeligheder,True,2026-02-27T13:34:07.981023,2026-02-27T13:34:07.981024
STU-000068,CLS-00004,751-SCH-001,751,040917-4982,040917-XXXX,Maja,Jorgensen,F,2017-09-04,2024-08-13,Mathias Jorgensen,+45 39 21 34 66,jorgensenfamilie@email.dk,Bakkevej 100,7099,Ingen,True,2026-02-27T13:34:07.981039,2026-02-27T13:34:07.981040
STU-000069,CLS-00004,751-SCH-001,751,180817-8104,180817-XXXX,Emma,Johansen,F,2017-08-18,2024-08-02,Clara Johansen,+45 31 40 95 20,johansenfamilie@email.dk,Vestrevej 109,8471,Sprogvanskeligheder,True,2026-02-27T13:34:07.981054,2026-02-27T13:34:07.981055
STU-000070,CLS-00004,751-SCH-001,751,080517-6188,080517-XXXX,Emilie,Rasmussen,F,2017-05-08,2024-08-04,Sarah Rasmussen,+45 76 50 30 58,rasmussenfamilie@email.dk,Vestrevej 133,5788,Ingen,True,2026-02-27T13:34:07.981070,2026-02-27T13:34:07.981071
STU-000071,CLS-00004,751-SCH-001,751,120917-4187,120917-XXXX,Mads,Jensen,M,2017-09-12,2024-08-04,Emil Jensen,+45 27 76 25 33,jensenfamilie@email.dk,Bakkevej 13,3533,Ingen,True,2026-02-27T13:34:07.981085,2026-02-27T13:34:07.981086
STU-000072,CLS-00004,751-SCH-001,751,200617-2463,200617-XXXX,Alexander,Rasmussen,M,2017-06-20,2024-08-02,Alma Rasmussen,+45 78 50 93 56,rasmussenfamilie@email.dk,Bakkevej 181,5337,Ingen,True,2026-02-27T13:34:07.981105,2026-02-27T13:34:07.981106
STU-000073,CLS-00004,751-SCH-001,751,210617-5638,210617-XXXX,Julie,Mortensen,F,2017-06-21,2024-08-05,Jakob Mortensen,+45 40 47 93 36,mortensenfamilie@email.dk,Parkvej 141,6734,Ingen,True,2026-02-27T13:34:07.981122,2026-02-27T13:34:07.981123
STU-000074,CLS-00004,751-SCH-001,751,100417-3966,100417-XXXX,Emilie,Johansen,F,2017-04-10,2024-08-10,Julie Johansen,+45 46 16 93 42,johansenfamilie@email.dk,Markvej 164,5904,Ingen,True,2026-02-27T13:34:07.981137,2026-02-27T13:34:07.981138
STU-000075,CLS-00004,751-SCH-001,751,080517-6750,080517-XXXX,Victoria,Knudsen,F,2017-05-08,2024-08-12,Victoria Knudsen,+45 34 26 61 36,knudsenfamilie@email.dk,Strandvej 43,1222,Ingen,True,2026-02-27T13:34:07.981153,2026-02-27T13:34:07.981154
STU-000076,CLS-00004,751-SCH-001,751,210417-4237,210417-XXXX,Victor,Petersen,M,2017-04-21,2024-08-01,Alexander Petersen,+45 48 23 64 41,petersenfamilie@email.dk,Havevej 22,4111,Ingen,True,2026-02-27T13:34:07.981168,2026-02-27T13:34:07.981169
STU-000077,CLS-00004,751-SCH-001,751,211017-5089,211017-XXXX,Frederik,Andersen,M,2017-10-21,2024-08-09,Tobias Andersen,+45 82 66 99 70,andersenfamilie@email.dk,Sondrevej 106,2391,Synsvanskeligheder,True,2026-02-27T13:34:07.981183,2026-02-27T13:34:07.981184
STU-000078,CLS-00004,751-SCH-001,751,020717-4586,020717-XXXX,Julie,Moller,F,2017-07-02,2024-08-13,Sarah Moller,+45 75 38 53 12,mollerfamilie@email.dk,Strandvej 68,9928,Ingen,True,2026-02-27T13:34:07.981199,2026-02-27T13:34:07.981200
STU-000079,CLS-00004,751-SCH-001,751,170117-6484,170117-XXXX,Clara,Hansen,F,2017-01-17,2024-08-03,Marie Hansen,+45 29 56 94 45,hansenfamilie@email.dk,Kirkevej 18,4534,Ingen,True,2026-02-27T13:34:07.981214,2026-02-27T13:34:07.981215
STU-000080,CLS-00004,751-SCH-001,751,260817-6154,260817-XXXX,Line,Jakobsen,F,2017-08-26,2024-08-13,Christian Jakobsen,+45 22 12 48 12,jakobsenfamilie@email.dk,Markvej 149,6028,Ingen,True,2026-02-27T13:34:07.981232,2026-02-27T13:34:07.981233
STU-000081,CLS-00005,751-SCH-001,751,030617-5900,030617-XXXX,Julie,Sorensen,F,2017-06-03,2024-08-13,Sebastian Sorensen,+45 45 44 20 83,sorensenfamilie@email.dk,Parkvej 45,1330,Ingen,True,2026-02-27T13:34:07.981247,2026-02-27T13:34:07.981248
STU-000082,CLS-00005,751-SCH-001,751,090917-5743,090917-XXXX,Emil,Jorgensen,M,2017-09-09,2024-08-01,Sofie Jorgensen,+45 72 55 36 84,jorgensenfamilie@email.dk,Kirkevej 66,6723,Ingen,True,2026-02-27T13:34:07.981262,2026-02-27T13:34:07.981263
STU-000083,CLS-00005,751-SCH-001,751,170117-2115,170117-XXXX,William,Hansen,M,2017-01-17,2024-08-13,Lucas Hansen,+45 37 16 69 89,hansenfamilie@email.dk,Slotvej 12,5827,Ingen,True,2026-02-27T13:34:07.981277,2026-02-27T13:34:07.981277
STU-000084,CLS-00005,751-SCH-001,751,170917-1836,170917-XXXX,Josefine,Rasmussen,F,2017-09-17,2024-08-09,Sebastian Rasmussen,+45 82 84 15 72,rasmussenfamilie@email.dk,Nordrevej 70,4755,Sprogvanskeligheder,True,2026-02-27T13:34:07.981292,2026-02-27T13:34:07.981292
STU-000085,CLS-00005,751-SCH-001,751,060917-2037,060917-XXXX,Magnus,Sorensen,M,2017-09-06,2024-08-13,Carl Sorensen,+45 52 93 33 99,sorensenfamilie@email.dk,Sondrevej 129,7828,Ingen,True,2026-02-27T13:34:07.981306,2026-02-27T13:34:07.981307
STU-000086,CLS-00005,751-SCH-001,751,060117-2233,060117-XXXX,Simon,Berg,M,2017-01-06,2024-08-07,Freja Berg,+45 47 98 83 32,bergfamilie@email.dk,Ostrevej 118,8003,Ingen,True,2026-02-27T13:34:07.981321,2026-02-27T13:34:07.981322
STU-000087,CLS-00005,751-SCH-001,751,070917-9733,070917-XXXX,Kasper,Johansen,M,2017-09-07,2024-08-10,Kasper Johansen,+45 60 65 19 98,johansenfamilie@email.dk,Slotvej 2,7126,Ingen,True,2026-02-27T13:34:07.981336,2026-02-27T13:34:07.981337
STU-000088,CLS-00005,751-SCH-001,751,030317-9849,030317-XXXX,Simon,Nielsen,M,2017-03-03,2024-08-14,Simon Nielsen,+45 23 57 15 94,nielsenfamilie@email.dk,Nordrevej 118,7598,ADHD,True,2026-02-27T13:34:07.981351,2026-02-27T13:34:07.981352
STU-000089,CLS-00005,751-SCH-001,751,200817-9255,200817-XXXX,Rasmus,Kristensen,M,2017-08-20,2024-08-03,Nikolaj Kristensen,+45 95 32 77 94,kristensenfamilie@email.dk,Skovvej 157,4616,Ingen,True,2026-02-27T13:34:07.981366,2026-02-27T13:34:07.981367
STU-000090,CLS-00005,751-SCH-001,751,060417-7957,060417-XXXX,Alexander,Berg,M,2017-04-06,2024-08-03,Maja Berg,+45 44 51 13 13,bergfamilie@email.dk,Kirkevej 39,5035,ADHD,True,2026-02-27T13:34:07.981380,2026-02-27T13:34:07.981381
STU-000091,CLS-00005,751-SCH-001,751,150717-7530,150717-XXXX,Caroline,Kristensen,F,2017-07-15,2024-08-12,Carl Kristensen,+45 68 70 49 43,kristensenfamilie@email.dk,Vestrevej 156,9432,Ingen,True,2026-02-27T13:34:07.981394,2026-02-27T13:34:07.981395
STU-000092,CLS-00005,751-SCH-001,751,130917-5761,130917-XXXX,Tobias,Thomsen,M,2017-09-13,2024-08-03,Julie Thomsen,+45 89 84 47 20,thomsenfamilie@email.dk,Nordrevej 39,2981,Ingen,True,2026-02-27T13:34:07.981409,2026-02-27T13:34:07.981409
STU-000093,CLS-00005,751-SCH-001,751,041217-3593,041217-XXXX,Jakob,Olsen,M,2017-12-04,2024-08-10,Nanna Olsen,+45 23 97 28 83,olsenfamilie@email.dk,Bakkevej 131,2227,Ingen,True,2026-02-27T13:34:07.981423,2026-02-27T13:34:07.981424
